report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-10-12,0,0,15,52,41,18234,14549,56.0,16417.0,55.0,13738.42857142857,5,10,747594,0,0,0,0,0,0
2024-10-13,0,0,15,68,54,15030,12503,52.0,18234.0,59.42857142857143,14310.285714285714,6,10,811620,0,0,0,0,0,0
2024-10-14,0,0,15,75,61,9150,8005,68.0,15030.0,59.85714285714285,14413.857142857143,0,10,558150,0,0,0,0,0,0
2024-10-15,0,0,15,77,62,14840,12222,75.0,9150.0,64.28571428571429,14449.857142857143,1,10,920080,0,0,0,0,1,1
2024-10-16,0,0,15,54,44,15087,12357,77.0,14840.0,62.85714285714285,14583.285714285714,2,10,663828,0,0,0,0,0,0
2024-10-17,0,0,15,82,62,16610,13537,54.0,15087.0,66.28571428571429,15052.57142857143,3,10,1029820,0,0,0,0,0,0
2024-10-18,0,0,15,45,39,13409,11096,82.0,16610.0,64.71428571428571,14622.857142857143,4,10,522951,0,0,0,0,0,0
2024-10-19,0,0,15,0,0,12499,10389,45.0,13409.0,57.285714285714285,13803.57142857143,5,10,0,0,0,0,0,0,0
2024-10-20,0,0,15,80,58,10347,8740,0.0,12499.0,59.0,13134.57142857143,6,10,600126,0,0,0,0,0,0
2024-10-21,0,0,15,73,60,7504,6492,80.0,10347.0,58.71428571428572,12899.42857142857,0,10,450240,0,0,0,0,0,0
2024-10-22,0,0,15,59,44,13915,11497,73.0,7504.0,56.142857142857146,12767.285714285714,1,10,612260,0,0,0,0,0,0
2024-10-23,0,0,15,63,51,12691,10579,59.0,13915.0,57.42857142857143,12425.0,2,10,647241,0,0,0,0,0,0
2024-10-24,0,0,15,47,44,9986,8483,63.0,12691.0,52.42857142857143,11478.714285714286,3,10,439384,0,0,0,0,0,0
2024-10-25,0,0,15,54,45,7630,6736,47.0,9986.0,53.71428571428572,10653.142857142857,4,10,343350,0,0,0,0,0,0
2024-10-26,0,0,15,0,0,15166,12367,54.0,7630.0,53.71428571428572,11034.142857142857,5,10,0,0,0,0,0,0,0
2024-10-27,0,0,15,52,48,11159,9403,0.0,15166.0,49.71428571428572,11150.142857142857,6,10,535632,0,0,0,0,0,0
2024-10-28,0,0,15,46,38,7845,6812,52.0,11159.0,45.85714285714285,11198.857142857143,0,10,298110,0,0,0,0,0,0
2024-10-29,0,0,15,66,51,13324,11002,46.0,7845.0,46.85714285714285,11114.42857142857,1,10,679524,0,0,0,0,0,0
2024-10-30,0,0,15,41,36,12365,10251,66.0,13324.0,43.71428571428572,11067.857142857143,2,10,445140,0,0,0,0,1,1
2024-10-31,0,0,15,44,36,11168,9176,41.0,12365.0,43.285714285714285,11236.714285714286,3,10,402048,0,0,0,0,0,0
2024-11-01,0,0,15,29,29,8984,7490,44.0,11168.0,39.71428571428572,11430.142857142857,4,11,260536,0,0,0,0,0,0
2024-11-02,0,0,15,22,17,4965,4397,29.0,8984.0,42.85714285714285,9972.857142857143,5,11,84405,0,0,0,0,0,0
2024-11-03,0,0,15,45,33,9271,7948,22.0,4965.0,41.85714285714285,9703.142857142857,6,11,305943,0,0,0,0,0,0
2024-11-04,0,0,15,47,37,12837,10753,45.0,9271.0,42.0,10416.285714285714,0,11,474969,0,0,0,0,0,0
2024-11-05,0,0,15,23,16,15920,13021,47.0,12837.0,35.857142857142854,10787.142857142857,1,11,254720,0,0,0,0,0,0
2024-11-06,0,0,15,36,31,15295,12653,23.0,15920.0,35.142857142857146,11205.714285714286,2,11,474145,0,0,0,0,0,0
