report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-11-19,0,1,12,106,86,19240,15594,117.0,18783.0,93.0,16993.14285714286,1,11,1654640
2024-11-20,0,1,12,113,98,17110,14353,106.0,19240.0,96.14285714285714,16235.857142857143,2,11,1676780
2024-11-21,0,1,12,87,78,16168,13697,113.0,17110.0,94.42857142857143,15826.857142857143,3,11,1261104
2024-11-22,0,1,12,109,89,16638,13913,87.0,16168.0,98.28571428571429,16317.285714285714,4,11,1480782
2024-11-23,0,1,12,83,65,15281,12796,109.0,16638.0,95.28571428571429,16398.0,5,11,993265
2024-11-24,0,1,12,66,58,9258,8086,83.0,15281.0,97.28571428571429,16068.285714285714,6,11,536964
2024-11-25,0,1,12,82,70,11945,10257,66.0,9258.0,92.28571428571429,15091.42857142857,0,11,836150
2024-11-26,0,1,12,85,59,16415,13682,82.0,11945.0,89.28571428571429,14687.857142857143,1,11,968485
2024-11-27,0,1,12,72,67,15885,13397,85.0,16415.0,83.42857142857143,14512.857142857143,2,11,1064295
2024-11-28,0,1,12,79,71,15970,13283,72.0,15885.0,82.28571428571429,14484.57142857143,3,11,1133870
2024-11-29,0,1,12,64,53,12580,10689,79.0,15970.0,75.85714285714286,13904.857142857143,4,11,666740
2024-11-30,0,1,12,79,71,14907,12501,64.0,12580.0,75.28571428571429,13851.42857142857,5,11,1058397
2024-12-01,0,1,12,47,42,9569,8003,79.0,14907.0,72.57142857142857,13895.857142857143,6,12,401898
2024-12-02,0,1,12,111,95,18149,14376,47.0,9569.0,76.71428571428571,14782.142857142857,0,12,1724155
2024-12-03,0,1,12,71,67,21405,16972,111.0,18149.0,74.71428571428571,15495.0,1,12,1434135
2024-12-04,0,1,12,72,66,18458,15236,71.0,21405.0,74.71428571428571,15862.57142857143,2,12,1218228
2024-12-05,0,1,12,97,85,18686,15394,72.0,18458.0,77.28571428571429,16250.57142857143,3,12,1588310
2024-12-06,0,1,12,109,90,16887,13930,97.0,18686.0,83.71428571428571,16865.85714285714,4,12,1519830
2024-12-07,0,1,12,73,70,16736,13744,109.0,16887.0,82.85714285714286,17127.14285714286,5,12,1171520
2024-12-08,0,1,12,61,57,12018,10161,73.0,16736.0,84.85714285714286,17477.0,6,12,685026
2024-12-09,0,1,12,100,88,14862,12491,61.0,12018.0,83.28571428571429,17007.428571428572,0,12,1307856
2024-12-10,0,1,12,99,83,14858,12549,100.0,14862.0,87.28571428571429,16072.142857142857,1,12,1233214
2024-12-11,0,1,12,81,67,21310,17385,99.0,14858.0,88.57142857142857,16479.571428571428,2,12,1427770
2024-12-12,0,1,12,98,83,22401,18071,81.0,21310.0,88.71428571428571,17010.285714285714,3,12,1859283
2024-12-13,0,1,12,105,89,24990,19116,98.0,22401.0,88.14285714285714,18167.85714285714,4,12,2224110
2024-12-14,0,1,12,109,95,24943,19420,105.0,24990.0,93.28571428571429,19340.285714285714,5,12,2369585
2024-12-15,0,1,12,91,78,21867,17756,109.0,24943.0,97.57142857142857,20747.285714285714,6,12,1705626
2024-12-16,0,1,12,123,108,18695,15661,91.0,21867.0,100.85714285714286,21294.85714285714,0,12,2019060
2024-12-17,0,1,12,108,99,21673,17672,123.0,18695.0,102.14285714285714,22268.428571428572,1,12,2145627
2024-12-18,0,1,12,132,120,20782,17231,108.0,21673.0,109.42857142857143,22193.0,2,12,2493840
2024-12-19,0,1,12,103,91,21107,17229,132.0,20782.0,110.14285714285714,22008.14285714286,3,12,1920737
2024-12-20,0,1,12,123,107,18333,15148,103.0,21107.0,112.71428571428571,21057.14285714286,4,12,1961631
2024-12-21,0,1,12,99,82,14543,12374,123.0,18333.0,111.28571428571429,19571.428571428572,5,12,1192526
2024-12-22,0,1,12,79,59,10993,9491,99.0,14543.0,109.57142857142857,18018.0,6,12,648587
2024-12-23,0,1,12,94,74,17730,14706,79.0,10993.0,105.42857142857143,17880.14285714286,0,12,1312020
2024-12-24,0,1,12,67,60,11873,10279,94.0,17730.0,99.57142857142857,16480.14285714286,1,12,712380
2024-12-26,0,1,12,60,55,9591,8410,67.0,11873.0,89.28571428571429,14881.42857142857,3,12,527505
2024-12-27,0,1,12,90,75,17570,14825,60.0,9591.0,87.42857142857143,14376.142857142857,4,12,1317750
2024-12-28,0,1,12,60,48,18965,15666,90.0,17570.0,78.42857142857143,14466.42857142857,5,12,910320
2024-12-29,0,1,12,76,65,16167,13667,60.0,18965.0,75.14285714285714,14698.42857142857,6,12,1050855
2024-12-30,0,1,12,91,79,15183,12928,76.0,16167.0,76.85714285714286,15297.0,0,12,1199457
2024-12-31,0,1,12,67,59,7997,7036,91.0,15183.0,73.0,13906.57142857143,1,12,471823
