report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-25,0,0,3,52,45,10519,8751,51.0,10462.0,59.142857142857146,8883.714285714286,2,9,473355
2024-09-26,0,0,3,56,47,8669,7261,52.0,10519.0,58.857142857142854,8693.857142857143,3,9,407443
2024-09-27,0,0,3,63,57,8172,6841,56.0,8669.0,61.42857142857143,8603.0,4,9,465804
2024-09-28,0,0,3,57,47,8652,7081,63.0,8172.0,61.42857142857143,8531.42857142857,5,9,406644
2024-09-29,0,0,3,53,47,8449,6940,57.0,8652.0,59.42857142857143,8550.42857142857,6,9,397103
2024-09-30,0,0,3,46,42,4989,4408,53.0,8449.0,54.0,8558.857142857143,0,9,209538
2024-10-01,0,0,3,32,25,11121,8982,46.0,4989.0,51.285714285714285,8653.0,1,10,278025
2024-10-02,0,0,3,56,46,12608,10022,32.0,11121.0,51.857142857142854,8951.42857142857,2,10,579968
2024-10-03,0,0,3,62,48,11167,9206,56.0,12608.0,52.714285714285715,9308.285714285714,3,10,536016
2024-10-04,0,0,3,53,47,11011,9117,62.0,11167.0,51.285714285714285,9713.857142857143,4,10,517517
2024-10-05,0,0,3,68,61,9614,7927,53.0,11011.0,52.857142857142854,9851.285714285714,5,10,586454
2024-10-06,0,0,3,39,33,8010,6704,68.0,9614.0,50.857142857142854,9788.57142857143,6,10,264330
2024-10-07,0,0,3,65,58,5097,4507,39.0,8010.0,53.57142857142857,9804.0,0,10,295626
2024-10-08,0,0,3,41,36,10745,8803,65.0,5097.0,54.857142857142854,9750.285714285714,1,10,386820
2024-10-09,0,0,3,51,43,10153,8470,41.0,10745.0,54.142857142857146,9399.57142857143,2,10,436579
2024-10-10,0,0,3,36,33,9134,7569,51.0,10153.0,50.42857142857143,9109.142857142857,3,10,301422
2024-10-11,0,0,3,58,48,12228,9330,36.0,9134.0,51.142857142857146,9283.0,4,10,586944
2024-10-12,0,0,3,89,79,13480,10662,58.0,12228.0,54.142857142857146,9835.285714285714,5,10,1064920
2024-10-13,0,0,3,68,60,10276,8548,89.0,13480.0,58.285714285714285,10159.0,6,10,616560
2024-10-14,0,0,3,72,63,5553,4908,68.0,10276.0,59.285714285714285,10224.142857142857,0,10,349839
2024-10-15,0,0,3,64,48,10342,8508,72.0,5553.0,62.57142857142857,10166.57142857143,1,10,496416
2024-10-16,0,0,3,58,49,11853,9503,64.0,10342.0,63.57142857142857,10409.42857142857,2,10,580797
2024-10-17,0,0,3,74,65,11324,9185,58.0,11853.0,69.0,10722.285714285714,3,10,736060
2024-10-18,0,0,3,50,48,9415,7774,74.0,11324.0,67.85714285714286,10320.42857142857,4,10,451920
2024-10-19,0,0,3,61,47,8644,7105,50.0,9415.0,63.857142857142854,9629.57142857143,5,10,406268
2024-10-20,0,0,3,41,33,7876,6537,61.0,8644.0,60.0,9286.714285714286,6,10,259908
2024-10-21,0,0,3,68,59,4325,3817,41.0,7876.0,59.42857142857143,9111.285714285714,0,10,255175
2024-10-22,0,0,3,23,23,10155,8341,68.0,4325.0,53.57142857142857,9084.57142857143,1,10,233565
2024-10-23,0,0,3,33,31,9602,7937,23.0,10155.0,50.0,8763.0,2,10,297662
2024-10-24,0,0,3,59,48,7988,6687,33.0,9602.0,47.857142857142854,8286.42857142857,3,10,383424
2024-10-25,0,0,3,67,50,3885,3501,59.0,7988.0,50.285714285714285,7496.428571428572,4,10,194250
2024-10-26,0,0,3,36,32,10200,8457,67.0,3885.0,46.714285714285715,7718.714285714285,5,10,326400
2024-10-27,0,0,3,62,55,8746,7398,36.0,10200.0,49.714285714285715,7843.0,6,10,481030
2024-10-28,0,0,3,60,49,4634,4125,62.0,8746.0,48.57142857142857,7887.142857142857,0,10,227066
2024-10-29,0,0,3,30,24,9492,7886,60.0,4634.0,49.57142857142857,7792.428571428572,1,10,227808
2024-10-30,0,0,3,52,43,8520,7017,30.0,9492.0,52.285714285714285,7637.857142857143,2,10,366360
2024-10-31,0,0,3,49,43,8210,6686,52.0,8520.0,50.857142857142854,7669.571428571428,3,10,353030
2024-11-01,0,0,3,46,41,6659,5604,49.0,8210.0,47.857142857142854,8065.857142857143,4,11,273019
2024-11-02,0,0,3,33,27,4265,3804,46.0,6659.0,47.42857142857143,7218.0,5,11,115155
2024-11-03,0,0,3,44,33,7518,6418,33.0,4265.0,44.857142857142854,7042.571428571428,6,11,248094
2024-11-04,0,0,3,43,35,7971,6806,44.0,7518.0,42.42857142857143,7519.285714285715,0,11,278985
2024-11-05,0,0,3,43,37,12428,10056,43.0,7971.0,44.285714285714285,7938.714285714285,1,11,459836
2024-11-06,0,0,3,55,49,11522,9415,43.0,12428.0,44.714285714285715,8367.57142857143,2,11,564578
2024-11-07,0,0,3,61,55,10198,8351,55.0,11522.0,46.42857142857143,8651.57142857143,3,11,560890
2024-11-08,0,0,3,50,48,8850,7324,61.0,10198.0,47.0,8964.57142857143,4,11,424800
2024-11-09,0,0,3,55,52,8823,7199,50.0,8850.0,50.142857142857146,9615.714285714286,5,11,458796
2024-11-10,0,0,3,52,46,7821,6440,55.0,8823.0,51.285714285714285,9659.0,6,11,359766
2024-11-11,0,0,3,64,55,5522,4822,52.0,7821.0,54.285714285714285,9309.142857142857,0,11,303710
2024-11-12,0,0,3,42,39,14291,11115,64.0,5522.0,54.142857142857146,9575.285714285714,1,11,557349
2024-11-13,0,0,3,69,58,14844,11497,42.0,14291.0,56.142857142857146,10049.857142857143,2,11,860952
2024-11-14,0,0,3,82,78,10961,9019,69.0,14844.0,59.142857142857146,10158.857142857143,3,11,854958
2024-11-15,0,0,3,83,75,9806,8098,82.0,10961.0,63.857142857142854,10295.42857142857,4,11,735450
2024-11-16,0,0,3,76,66,10670,8520,83.0,9806.0,66.85714285714286,10559.285714285714,5,11,704220
2024-11-17,0,0,3,75,65,10707,8402,76.0,10670.0,70.14285714285714,10971.57142857143,6,11,695955
2024-11-18,0,0,3,73,62,6186,5328,75.0,10707.0,71.42857142857143,11066.42857142857,0,11,383532
2024-11-19,0,0,3,60,50,11361,9276,73.0,6186.0,74.0,10647.857142857143,1,11,568050
2024-11-20,0,0,3,58,51,12407,9989,60.0,11361.0,72.42857142857143,10299.714285714286,2,11,632757
2024-11-21,0,0,3,62,52,10937,8838,58.0,12407.0,69.57142857142857,10296.285714285714,3,11,568724
2024-11-22,0,0,3,71,58,9982,8032,62.0,10937.0,67.85714285714286,10321.42857142857,4,11,578956
2024-11-23,0,0,3,49,47,9779,7962,71.0,9982.0,64.0,10194.142857142857,5,11,459613
2024-11-24,0,0,3,71,58,8233,6815,49.0,9779.0,63.42857142857143,9840.714285714286,6,11,477514
2024-11-25,0,0,3,79,64,4480,3983,71.0,8233.0,64.28571428571429,9597.0,0,11,286720
2024-11-26,0,0,3,47,44,10366,8514,79.0,4480.0,62.42857142857143,9454.857142857143,1,11,456104
2024-11-27,0,0,3,62,57,9379,7864,47.0,10366.0,63.0,9022.285714285714,2,11,534603
2024-11-28,0,0,3,53,48,9105,7604,62.0,9379.0,61.714285714285715,8760.57142857143,3,11,437040
2024-11-29,0,0,3,65,59,9013,7512,53.0,9105.0,60.857142857142854,8622.142857142857,4,11,531767
2024-11-30,0,0,3,62,54,8794,7319,65.0,9013.0,62.714285714285715,8481.42857142857,5,11,474876
2024-12-01,0,0,3,52,46,11175,8727,62.0,8794.0,60.0,8901.714285714286,6,12,514050
2024-12-02,0,0,3,54,47,9170,7531,52.0,11175.0,56.42857142857143,9571.714285714286,0,12,430990
2024-12-03,0,0,3,55,53,13244,10529,54.0,9170.0,57.57142857142857,9982.857142857143,1,12,701932
2024-12-04,0,0,3,65,60,12064,9811,55.0,13244.0,58.0,10366.42857142857,2,12,723840
2024-12-05,0,0,3,61,54,9691,8184,65.0,12064.0,59.142857142857146,10450.142857142857,3,12,523314
2024-12-06,0,0,3,59,54,12143,9782,61.0,9691.0,58.285714285714285,10897.285714285714,4,12,655722
2024-12-07,0,0,3,63,53,10980,8959,59.0,12143.0,58.42857142857143,11209.57142857143,5,12,581940
2024-12-08,0,0,3,56,50,9653,7976,63.0,10980.0,59.0,10992.142857142857,6,12,482650
2024-12-09,0,0,3,62,54,6663,5740,56.0,9653.0,60.142857142857146,10634.0,0,12,359802
2024-12-10,0,0,3,55,43,12376,10087,62.0,6663.0,60.142857142857146,10510.0,1,12,532168
2024-12-11,0,0,3,66,57,11959,9921,55.0,12376.0,60.285714285714285,10495.0,2,12,681663
2024-12-12,0,0,3,69,60,12513,10236,66.0,11959.0,61.42857142857143,10898.142857142857,3,12,750780
2024-12-13,0,0,3,61,52,17208,12844,69.0,12513.0,61.714285714285715,11621.714285714286,4,12,894816
2024-12-14,0,0,3,85,78,17563,13525,61.0,17208.0,64.85714285714286,12562.142857142857,5,12,1369914
2024-12-15,0,0,3,124,101,14555,11950,85.0,17563.0,74.57142857142857,13262.42857142857,6,12,1470055
2024-12-16,0,0,3,54,49,14068,11579,124.0,14555.0,73.42857142857143,14320.285714285714,0,12,689332
2024-12-17,0,0,3,102,93,12653,10304,54.0,14068.0,80.14285714285714,14359.857142857143,1,12,1176729
2024-12-18,0,0,3,69,62,15435,12364,102.0,12653.0,80.57142857142857,14856.42857142857,2,12,956970
2024-12-19,0,0,3,87,74,13319,10898,69.0,15435.0,83.14285714285714,14971.57142857143,3,12,985606
2024-12-20,0,0,3,82,73,11015,9136,87.0,13319.0,86.14285714285714,14086.857142857143,4,12,804095
2024-12-21,0,0,3,87,77,10708,8803,82.0,11015.0,86.42857142857143,13107.57142857143,5,12,824516
2024-12-22,0,0,3,72,68,10389,8573,87.0,10708.0,79.0,12512.42857142857,6,12,706452
2024-12-23,0,0,3,60,53,6960,6083,72.0,10389.0,79.85714285714286,11497.0,0,12,368880
2024-12-24,0,0,3,51,45,7867,6875,60.0,6960.0,72.57142857142857,10813.285714285714,1,12,354015
2024-12-26,0,0,3,56,51,6580,5855,51.0,7867.0,70.71428571428571,9548.285714285714,3,12,335580
2024-12-27,0,0,3,45,41,9088,7858,56.0,6580.0,64.71428571428571,8943.857142857143,4,12,372608
2024-12-28,0,0,3,43,39,12780,10746,45.0,9088.0,59.142857142857146,9196.0,5,12,498420
2024-12-29,0,0,3,59,51,12790,10620,43.0,12780.0,55.142857142857146,9493.42857142857,6,12,652290
2024-12-30,0,0,3,82,69,9180,7864,59.0,12790.0,56.57142857142857,9320.714285714286,0,12,633420
2024-12-31,0,0,3,64,58,6172,5481,82.0,9180.0,57.142857142857146,9208.142857142857,1,12,357976
