report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-27,2,4,14,79,64,10819,9247,56.0,12668.0,61.142857142857146,11765.857142857143,4,9,692416
2024-09-28,2,4,14,60,51,11576,9644,79.0,10819.0,58.857142857142854,11570.0,5,9,590376
2024-09-29,2,4,14,43,33,12173,10185,60.0,11576.0,56.0,11670.714285714286,6,9,401709
2024-09-30,2,4,14,45,40,8285,7264,43.0,12173.0,54.57142857142857,11725.57142857143,0,9,331400
2024-10-01,2,4,14,48,41,13535,11121,45.0,8285.0,55.285714285714285,11971.714285714286,1,10,554935
2024-10-02,2,4,14,57,45,16803,13531,48.0,13535.0,55.42857142857143,12265.57142857143,2,10,756135
2024-10-03,2,4,14,50,45,16538,13459,57.0,16803.0,54.57142857142857,12818.42857142857,3,10,744210
2024-10-04,2,4,14,60,55,14248,11910,50.0,16538.0,51.857142857142854,13308.285714285714,4,10,783640
2024-10-05,2,4,14,67,58,13881,11701,60.0,14248.0,52.857142857142854,13637.57142857143,5,10,805098
2024-10-06,2,4,14,51,48,12021,10194,67.0,13881.0,54.0,13615.857142857143,6,10,577008
2024-10-07,2,4,14,73,61,7120,6433,51.0,12021.0,58.0,13449.42857142857,0,10,434320
2024-10-08,2,4,14,56,48,13548,11336,73.0,7120.0,59.142857142857146,13451.285714285714,1,10,650304
2024-10-09,2,4,14,73,71,14670,12295,56.0,13548.0,61.42857142857143,13146.57142857143,2,10,1041570
2024-10-10,2,4,14,57,55,15271,12550,73.0,14670.0,62.42857142857143,12965.57142857143,3,10,839905
2024-10-11,2,4,14,61,53,17085,13584,57.0,15271.0,62.57142857142857,13370.857142857143,4,10,905505
2024-10-12,2,4,14,58,50,18812,14802,61.0,17085.0,61.285714285714285,14075.285714285714,5,10,940600
2024-10-13,2,4,14,86,74,18056,14665,58.0,18812.0,66.28571428571429,14937.42857142857,6,10,1336144
2024-10-14,2,4,14,92,82,9248,8138,86.0,18056.0,69.0,15241.42857142857,0,10,758336
2024-10-15,2,4,14,56,46,12644,10662,92.0,9248.0,69.0,15112.285714285714,1,10,581624
2024-10-16,2,4,14,67,60,16200,13278,56.0,12644.0,68.14285714285714,15330.857142857143,2,10,972000
2024-10-17,2,4,14,74,69,15794,12872,67.0,16200.0,70.57142857142857,15405.57142857143,3,10,1089786
2024-10-18,2,4,14,65,52,12886,10748,74.0,15794.0,71.14285714285714,14805.714285714286,4,10,670072
2024-10-19,2,4,14,72,62,11649,9830,65.0,12886.0,73.14285714285714,13782.42857142857,5,10,722238
2024-10-20,2,4,14,52,40,11348,9538,72.0,11649.0,68.28571428571429,12824.142857142857,6,10,453920
2024-10-21,2,4,14,50,41,7147,6412,52.0,11348.0,62.285714285714285,12524.0,0,10,293027
2024-10-22,2,4,14,44,40,11702,9955,50.0,7147.0,60.57142857142857,12389.42857142857,1,10,468080
2024-10-23,2,4,14,63,56,13937,11673,44.0,11702.0,60.0,12066.142857142857,2,10,780472
2024-10-24,2,4,14,24,19,4291,3881,63.0,13937.0,52.857142857142854,10422.857142857143,3,10,81529
2024-10-25,2,4,14,46,44,9327,7997,24.0,4291.0,50.142857142857146,9914.42857142857,4,10,410388
2024-10-26,2,4,14,49,40,13868,11485,46.0,9327.0,46.857142857142854,10231.42857142857,5,10,554720
2024-10-27,2,4,14,49,40,12799,10765,49.0,13868.0,46.42857142857143,10438.714285714286,6,10,511960
2024-10-28,2,4,14,62,56,7223,6382,49.0,12799.0,48.142857142857146,10449.57142857143,0,10,404488
2024-10-29,2,4,14,47,41,12331,10255,62.0,7223.0,48.57142857142857,10539.42857142857,1,10,505571
2024-10-30,2,4,14,47,44,12099,10123,47.0,12331.0,46.285714285714285,10276.857142857143,2,10,532356
2024-10-31,2,4,14,42,36,10709,9042,47.0,12099.0,48.857142857142854,11193.714285714286,3,10,385524
2024-11-01,2,4,14,30,28,11236,9392,42.0,10709.0,46.57142857142857,11466.42857142857,4,11,314608
2024-11-02,2,4,14,44,36,6444,5750,30.0,11236.0,45.857142857142854,10405.857142857143,5,11,231984
2024-11-03,2,4,14,57,50,7955,6979,44.0,6444.0,47.0,9713.857142857143,6,11,397750
2024-11-04,2,4,14,52,42,11430,9823,57.0,7955.0,45.57142857142857,10314.857142857143,0,11,480060
2024-11-05,2,4,14,39,29,15680,13040,52.0,11430.0,44.42857142857143,10793.285714285714,1,11,454720
2024-11-06,2,4,14,51,43,16974,13846,39.0,15680.0,45.0,11489.714285714286,2,11,729882
2024-11-07,2,4,14,58,49,15397,12599,51.0,16974.0,47.285714285714285,12159.42857142857,3,11,754453
2024-11-08,2,4,14,67,59,13325,11044,58.0,15397.0,52.57142857142857,12457.857142857143,4,11,786175
2024-11-09,2,4,14,50,44,13191,10877,67.0,13325.0,53.42857142857143,13421.714285714286,5,11,580404
2024-11-10,2,4,14,56,47,11703,9706,50.0,13191.0,53.285714285714285,13957.142857142857,6,11,550041
2024-11-11,2,4,14,73,63,8955,7799,56.0,11703.0,56.285714285714285,13603.57142857143,0,11,564165
2024-11-12,2,4,14,48,35,15359,12503,73.0,8955.0,57.57142857142857,13557.714285714286,1,11,537565
2024-11-13,2,4,14,65,55,19697,15492,48.0,15359.0,59.57142857142857,13946.714285714286,2,11,1083335
2024-11-14,2,4,14,66,61,17189,14007,65.0,19697.0,60.714285714285715,14202.714285714286,3,11,1048529
2024-11-15,2,4,14,93,78,12518,10609,66.0,17189.0,64.42857142857143,14087.42857142857,4,11,976404
2024-11-16,2,4,14,74,63,15446,12544,93.0,12518.0,67.85714285714286,14409.57142857143,5,11,973098
2024-11-17,2,4,14,63,60,14175,11450,74.0,15446.0,68.85714285714286,14762.714285714286,6,11,850500
2024-11-18,2,4,14,85,76,10307,8832,63.0,14175.0,70.57142857142857,14955.857142857143,0,11,783332
2024-11-19,2,4,14,57,54,14206,11826,85.0,10307.0,71.85714285714286,14791.142857142857,1,11,767124
2024-11-20,2,4,14,55,52,13283,11368,57.0,14206.0,70.42857142857143,13874.857142857143,2,11,690716
2024-11-21,2,4,14,69,62,14541,12129,55.0,13283.0,70.85714285714286,13496.57142857143,3,11,901542
2024-11-22,2,4,14,78,64,11706,9914,69.0,14541.0,68.71428571428571,13380.57142857143,4,11,749184
2024-11-23,2,4,14,60,54,12180,10317,78.0,11706.0,66.71428571428571,12914.0,5,11,657720
2024-11-24,2,4,14,63,57,9983,8554,60.0,12180.0,66.71428571428571,12315.142857142857,6,11,569031
2024-11-25,2,4,14,64,52,7736,6851,63.0,9983.0,63.714285714285715,11947.857142857143,0,11,402272
2024-11-26,2,4,14,66,56,11745,9996,64.0,7736.0,65.0,11596.285714285714,1,11,657720
2024-11-27,2,4,14,74,69,13464,11358,66.0,11745.0,67.71428571428571,11622.142857142857,2,11,929016
2024-11-28,2,4,14,72,64,12948,10960,74.0,13464.0,68.14285714285714,11394.57142857143,3,11,828672
2024-11-29,2,4,14,78,71,12380,10445,72.0,12948.0,68.14285714285714,11490.857142857143,4,11,878980
2024-11-30,2,4,14,83,71,11689,9928,78.0,12380.0,71.42857142857143,11420.714285714286,5,11,829919
2024-12-01,2,4,14,47,44,13808,11210,83.0,11689.0,69.14285714285714,11967.142857142857,6,12,607552
2024-12-02,2,4,14,61,48,13179,10828,47.0,13808.0,68.71428571428571,12744.714285714286,0,12,632592
2024-12-03,2,4,14,70,60,16092,13101,61.0,13179.0,69.28571428571429,13365.714285714286,1,12,965520
2024-12-04,2,4,14,56,45,16102,13345,70.0,16092.0,66.71428571428571,13742.57142857143,2,12,724590
2024-12-05,2,4,14,74,66,16421,13416,56.0,16102.0,67.0,14238.714285714286,3,12,1083786
2024-12-06,2,4,14,81,74,14456,12005,74.0,16421.0,67.42857142857143,14535.285714285714,4,12,1069744
2024-12-07,2,4,14,68,62,12381,10527,81.0,14456.0,65.28571428571429,14634.142857142857,5,12,767622
2024-12-08,2,4,14,36,33,13820,11495,68.0,12381.0,63.714285714285715,14635.857142857143,6,12,456060
2024-12-09,2,4,14,68,60,11135,9567,36.0,13820.0,64.71428571428571,14343.857142857143,0,12,668100
2024-12-10,2,4,14,72,68,14223,11968,68.0,11135.0,65.0,14076.857142857143,1,12,967164
2024-12-11,2,4,14,88,72,16519,13699,72.0,14223.0,69.57142857142857,14136.42857142857,2,12,1189368
2024-12-12,2,4,14,80,69,17672,14438,88.0,16519.0,70.42857142857143,14315.142857142857,3,12,1219368
2024-12-13,2,4,14,78,75,18472,14842,80.0,17672.0,70.0,14888.857142857143,4,12,1385400
2024-12-14,2,4,14,69,57,24521,18555,78.0,18472.0,70.14285714285714,16623.14285714286,5,12,1397697
2024-12-15,2,4,14,91,85,19614,16118,69.0,24521.0,78.0,17450.85714285714,6,12,1667190
2024-12-16,2,4,14,120,104,16644,14110,91.0,19614.0,85.42857142857143,18237.85714285714,0,12,1730976
2024-12-17,2,4,14,92,81,17336,14368,120.0,16644.0,88.28571428571429,18682.571428571428,1,12,1404216
2024-12-18,2,4,14,70,67,20742,16968,92.0,17336.0,85.71428571428571,19285.85714285714,2,12,1389714
2024-12-19,2,4,14,92,87,16878,14247,70.0,20742.0,87.42857142857143,19172.428571428572,3,12,1468386
2024-12-20,2,4,14,90,78,16256,13498,92.0,16878.0,89.14285714285714,18855.85714285714,4,12,1267968
2024-12-21,2,4,14,75,71,17151,14106,90.0,16256.0,90.0,17803.0,5,12,1217721
2024-12-22,2,4,14,98,83,14337,12119,75.0,17151.0,91.0,17049.14285714286,6,12,1189971
2024-12-23,2,4,14,85,72,10274,9015,98.0,14337.0,86.0,16139.142857142857,0,12,739728
2024-12-24,2,4,14,57,46,13435,11459,85.0,10274.0,81.0,15581.857142857143,1,12,618010
2024-12-26,2,4,14,83,66,10179,8926,57.0,13435.0,82.85714285714286,14072.857142857143,3,12,671814
2024-12-27,2,4,14,81,74,14792,12706,83.0,10179.0,81.28571428571429,13774.857142857143,4,12,1094608
2024-12-28,2,4,14,55,51,16935,14296,81.0,14792.0,76.28571428571429,13871.857142857143,5,12,863685
2024-12-29,2,4,14,54,51,16650,14085,55.0,16935.0,73.28571428571429,13800.285714285714,6,12,849150
2024-12-30,2,4,14,80,74,16871,14374,54.0,16650.0,70.71428571428571,14162.285714285714,0,12,1248454
2024-12-31,2,4,14,77,72,13036,11265,80.0,16871.0,69.57142857142857,14556.857142857143,1,12,938592
