report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-09-23,2,4,7,35,31,5017,4235,42.0,5892.0,41.142857142857146,7173.428571428572,0,9,155527,0,0,0,0,0,0
2024-09-24,2,4,7,38,37,7187,5862,35.0,5017.0,41.71428571428572,7117.285714285715,1,9,265919,0,0,0,0,0,0
2024-09-25,2,4,7,43,34,8363,6834,38.0,7187.0,42.57142857142857,6941.714285714285,2,9,284342,0,0,0,0,0,0
2024-09-26,2,4,7,47,40,7578,6283,43.0,8363.0,42.71428571428572,6968.714285714285,3,9,303120,0,0,0,0,0,0
2024-09-27,2,4,7,32,26,6714,5562,47.0,7578.0,40.142857142857146,6865.428571428572,4,9,174564,0,0,0,0,0,0
2024-09-28,2,4,7,39,32,6764,5402,32.0,6714.0,39.42857142857143,6787.857142857143,5,9,216448,0,0,0,0,0,0
2024-09-29,2,4,7,38,32,6082,5049,39.0,6764.0,38.85714285714285,6815.0,6,9,194624,0,0,0,0,0,0
2024-09-30,2,4,7,44,41,5088,4169,38.0,6082.0,40.142857142857146,6825.142857142857,0,9,208608,0,0,0,0,1,1
2024-10-01,2,4,7,37,28,7140,5884,44.0,5088.0,40.0,6818.428571428572,1,10,199920,0,0,0,0,0,0
2024-10-02,2,4,7,36,31,10321,8137,37.0,7140.0,39.0,7098.142857142857,2,10,319951,0,0,0,0,0,0
2024-10-03,2,4,7,54,44,8529,6963,36.0,10321.0,40.0,7234.0,3,10,375276,0,0,0,0,0,0
2024-10-04,2,4,7,45,40,7885,6628,54.0,8529.0,41.85714285714285,7401.285714285715,4,10,315400,0,0,0,0,0,0
2024-10-05,2,4,7,49,45,7951,6604,45.0,7885.0,43.285714285714285,7570.857142857143,5,10,357795,0,0,0,0,0,0
2024-10-06,2,4,7,35,25,6174,5206,49.0,7951.0,42.85714285714285,7584.0,6,10,154350,0,0,0,0,0,0
2024-10-07,2,4,7,46,37,4226,3703,35.0,6174.0,43.142857142857146,7460.857142857143,0,10,156362,0,0,0,0,0,0
2024-10-08,2,4,7,53,44,7773,6418,46.0,4226.0,45.42857142857143,7551.285714285715,1,10,342012,0,0,0,0,0,0
2024-10-09,2,4,7,34,30,8682,6983,53.0,7773.0,45.142857142857146,7317.142857142857,2,10,260460,0,0,0,0,0,0
2024-10-10,2,4,7,30,29,8834,7217,34.0,8682.0,41.71428571428572,7360.714285714285,3,10,256186,0,1,0,0,0,1
2024-10-11,2,4,7,39,34,8864,7078,30.0,8834.0,40.85714285714285,7500.571428571428,4,10,301376,0,0,0,0,0,0
2024-10-12,2,4,7,64,50,9758,7721,39.0,8864.0,43.0,7758.714285714285,5,10,487900,0,0,0,0,0,0
2024-10-13,2,4,7,56,47,8742,7179,64.0,9758.0,46.0,8125.571428571428,6,10,410874,0,0,0,0,0,0
2024-10-14,2,4,7,67,57,6198,5140,56.0,8742.0,49.0,8407.285714285714,0,10,353286,0,0,0,0,0,0
2024-10-15,2,4,7,59,47,7362,6141,67.0,6198.0,49.85714285714285,8348.57142857143,1,10,346014,0,0,0,0,1,1
2024-10-16,2,4,7,53,43,9401,7679,59.0,7362.0,52.57142857142857,8451.285714285714,2,10,404243,0,0,0,0,0,0
2024-10-17,2,4,7,61,47,9039,7333,53.0,9401.0,57.0,8480.57142857143,3,10,424833,0,0,0,0,0,0
2024-10-18,2,4,7,59,53,7489,6222,61.0,9039.0,59.85714285714285,8284.142857142857,4,10,396917,0,0,0,0,0,0
2024-10-19,2,4,7,45,39,6870,5778,59.0,7489.0,57.142857142857146,7871.571428571428,5,10,267930,0,0,0,0,0,0
2024-10-20,2,4,7,42,33,6022,5066,45.0,6870.0,55.142857142857146,7483.0,6,10,198726,0,0,0,0,0,0
2024-10-21,2,4,7,60,46,4544,3970,42.0,6022.0,54.142857142857146,7246.714285714285,0,10,209024,0,0,0,0,0,0
2024-10-22,2,4,7,27,25,6872,5828,60.0,4544.0,49.57142857142857,7176.714285714285,1,10,171800,0,0,0,0,0,0
2024-10-23,2,4,7,33,28,7871,6533,27.0,6872.0,46.71428571428572,6958.142857142857,2,10,220388,0,0,0,0,0,0
2024-10-24,2,4,7,39,35,5549,4721,33.0,7871.0,43.57142857142857,6459.571428571428,3,10,194215,0,0,0,0,0,0
2024-10-25,2,4,7,19,17,968,883,39.0,5549.0,37.85714285714285,5528.0,4,10,16456,0,0,0,0,0,0
2024-10-26,2,4,7,31,27,9256,7340,19.0,968.0,35.857142857142854,5868.857142857143,5,10,249912,0,0,0,0,0,0
2024-10-27,2,4,7,36,31,7900,6508,31.0,9256.0,35.0,6137.142857142857,6,10,244900,0,0,0,0,0,0
2024-10-28,2,4,7,48,39,4566,3979,36.0,7900.0,33.285714285714285,6140.285714285715,0,10,178074,0,0,0,0,0,0
2024-10-29,2,4,7,47,40,6687,5580,48.0,4566.0,36.142857142857146,6113.857142857143,1,10,267480,0,0,0,0,0,0
2024-10-30,2,4,7,40,37,8212,6756,47.0,6687.0,37.142857142857146,6162.571428571428,2,10,303844,0,0,0,0,1,1
2024-10-31,2,4,7,51,39,6983,5673,40.0,8212.0,38.85714285714285,6367.428571428572,3,10,272337,0,0,0,0,0,0
2024-11-01,2,4,7,43,36,4981,4219,51.0,6983.0,42.285714285714285,6940.714285714285,4,11,179316,0,0,0,0,0,0
2024-11-02,2,4,7,29,29,4742,4104,43.0,4981.0,42.0,6295.857142857143,5,11,137518,0,0,0,0,0,0
2024-11-03,2,4,7,26,22,4219,3723,29.0,4742.0,40.57142857142857,5770.0,6,11,92818,0,0,0,0,0,0
2024-11-04,2,4,7,38,37,6981,5866,26.0,4219.0,39.142857142857146,6115.0,0,11,258297,0,0,0,0,0,0
2024-11-05,2,4,7,35,31,9457,7643,38.0,6981.0,37.42857142857143,6510.714285714285,1,11,293167,0,0,0,0,0,0
2024-11-06,2,4,7,45,39,8088,6814,35.0,9457.0,38.142857142857146,6493.0,2,11,315432,0,0,0,0,0,0
2024-11-07,2,4,7,48,37,7320,6135,45.0,8088.0,37.71428571428572,6541.142857142857,3,11,270840,0,0,0,0,0,0
2024-11-08,2,4,7,47,39,7003,5946,48.0,7320.0,38.285714285714285,6830.0,4,11,273117,0,0,0,0,0,0
2024-11-09,2,4,7,54,48,7786,6418,47.0,7003.0,41.85714285714285,7264.857142857143,5,11,373728,0,0,0,0,0,0
2024-11-10,2,4,7,37,34,6149,5155,54.0,7786.0,43.42857142857143,7540.571428571428,6,11,209066,0,0,0,0,0,0
2024-11-11,2,4,7,50,43,5737,4895,37.0,6149.0,45.142857142857146,7362.857142857143,0,11,246691,0,0,1,0,0,1
2024-11-12,2,4,7,39,34,7816,6495,50.0,5737.0,45.71428571428572,7128.428571428572,1,11,265744,0,0,0,0,0,0
2024-11-13,2,4,7,56,51,10017,8076,39.0,7816.0,47.285714285714285,7404.0,2,11,510867,0,0,0,0,0,0
2024-11-14,2,4,7,58,53,10506,8426,56.0,10017.0,48.71428571428572,7859.142857142857,3,11,556818,0,0,0,0,0,0
2024-11-15,2,4,7,68,62,8261,6898,58.0,10506.0,51.71428571428572,8038.857142857143,4,11,512182,0,0,0,0,1,1
2024-11-16,2,4,7,45,43,9424,7584,68.0,8261.0,50.42857142857143,8272.857142857143,5,11,405232,0,0,0,0,0,0
2024-11-17,2,4,7,69,63,8427,6627,45.0,9424.0,55.0,8598.285714285714,6,11,530901,0,0,0,0,0,0
2024-11-18,2,4,7,66,63,5214,4474,69.0,8427.0,57.285714285714285,8523.57142857143,0,11,328482,0,0,0,0,0,0
2024-11-19,2,4,7,55,43,8081,6664,66.0,5214.0,59.57142857142857,8561.42857142857,1,11,347483,0,0,0,0,0,0
2024-11-20,2,4,7,36,29,7086,6043,55.0,8081.0,56.71428571428572,8142.714285714285,2,11,205494,0,0,0,0,0,0
2024-11-21,2,4,7,50,47,8046,6785,36.0,7086.0,55.57142857142857,7791.285714285715,3,11,378162,0,0,0,0,0,0
2024-11-22,2,4,7,46,41,7821,6584,50.0,8046.0,52.42857142857143,7728.428571428572,4,11,320661,0,0,0,0,0,0
2024-11-23,2,4,7,50,43,6867,5779,46.0,7821.0,53.142857142857146,7363.142857142857,5,11,295281,0,0,0,0,0,0
2024-11-24,2,4,7,40,36,5097,4419,50.0,6867.0,49.0,6887.428571428572,6,11,183492,0,0,0,0,0,0
2024-11-25,2,4,7,37,32,4826,4259,40.0,5097.0,44.85714285714285,6832.0,0,11,154432,0,0,0,0,0,0
2024-11-26,2,4,7,55,46,6009,5144,37.0,4826.0,44.85714285714285,6536.0,1,11,276414,0,0,0,0,0,0
2024-11-27,2,4,7,39,32,8275,6970,55.0,6009.0,45.285714285714285,6705.857142857143,2,11,264800,0,0,0,0,0,0
2024-11-28,2,4,7,57,53,7066,5979,39.0,8275.0,46.285714285714285,6565.857142857143,3,11,374498,0,0,0,0,0,0
2024-11-29,2,4,7,54,48,6444,5508,57.0,7066.0,47.42857142857143,6369.142857142857,4,11,309312,0,0,0,0,0,0
2024-11-30,2,4,7,41,37,7737,6439,54.0,6444.0,46.142857142857146,6493.428571428572,5,11,286269,0,0,0,1,1,1
2024-12-01,2,4,7,56,55,6505,5388,41.0,7737.0,48.42857142857143,6694.571428571428,6,12,357775,0,0,0,1,0,1
2024-12-02,2,4,7,38,36,7908,6492,56.0,6505.0,48.57142857142857,7134.857142857143,0,12,284688,0,0,0,1,0,1
2024-12-03,2,4,7,40,32,8634,7081,38.0,7908.0,46.42857142857143,7509.857142857143,1,12,276288,0,0,0,1,0,1
2024-12-04,2,4,7,43,37,9421,7838,40.0,8634.0,47.0,7673.571428571428,2,12,348577,0,0,0,1,0,1
2024-12-05,2,4,7,57,51,9878,8023,43.0,9421.0,47.0,8075.285714285715,3,12,503778,0,0,0,1,0,1
2024-12-06,2,4,7,57,50,8776,7159,57.0,9878.0,47.42857142857143,8408.42857142857,4,12,438800,0,0,0,1,0,1
2024-12-07,2,4,7,57,53,8052,6701,57.0,8776.0,49.71428571428572,8453.42857142857,5,12,426756,0,0,0,1,0,1
2024-12-08,2,4,7,40,40,7017,5864,57.0,8052.0,47.42857142857143,8526.57142857143,6,12,280680,0,0,0,1,0,1
2024-12-09,2,4,7,54,38,6352,5427,40.0,7017.0,49.71428571428572,8304.285714285714,0,12,241376,0,0,0,1,0,1
2024-12-10,2,4,7,59,52,8965,7449,54.0,6352.0,52.42857142857143,8351.57142857143,1,12,466180,0,0,0,1,0,1
2024-12-11,2,4,7,54,46,9548,7892,59.0,8965.0,54.0,8369.714285714286,2,12,439208,0,0,0,1,0,1
2024-12-12,2,4,7,40,37,9744,7985,54.0,9548.0,51.57142857142857,8350.57142857143,3,12,360528,0,0,0,1,0,1
2024-12-13,2,4,7,57,52,10950,8688,40.0,9744.0,51.57142857142857,8661.142857142857,4,12,569400,0,0,0,1,0,1
2024-12-14,2,4,7,67,56,14023,10551,57.0,10950.0,53.0,9514.142857142857,5,12,785288,0,0,0,1,0,1
2024-12-15,2,4,7,64,57,11822,9470,67.0,14023.0,56.42857142857143,10200.57142857143,6,12,673854,0,0,0,1,1,1
2024-12-16,2,4,7,81,72,9223,7766,64.0,11822.0,60.285714285714285,10610.714285714286,0,12,664056,0,0,0,0,0,0
2024-12-17,2,4,7,81,68,10430,8646,81.0,9223.0,63.42857142857143,10820.0,1,12,709240,0,0,0,0,0,0
2024-12-18,2,4,7,72,67,12654,10112,81.0,10430.0,66.0,11263.714285714286,2,12,847818,0,0,0,0,0,0
2024-12-19,2,4,7,77,70,9248,7740,72.0,12654.0,71.28571428571429,11192.857142857143,3,12,647360,0,0,0,0,0,0
2024-12-20,2,4,7,77,68,9799,8026,77.0,9248.0,74.14285714285714,11028.42857142857,4,12,666332,0,0,0,0,0,0
2024-12-21,2,4,7,58,53,8422,6906,77.0,9799.0,72.85714285714286,10228.285714285714,5,12,446366,0,0,0,0,0,0
2024-12-22,2,4,7,52,48,7320,6112,58.0,8422.0,71.14285714285714,9585.142857142857,6,12,351360,0,0,0,0,0,0
2024-12-23,2,4,7,51,45,5980,5205,52.0,7320.0,66.85714285714286,9121.857142857143,0,12,269100,0,0,0,0,0,0
2024-12-24,2,4,7,49,43,6179,5323,51.0,5980.0,62.285714285714285,8514.57142857143,1,12,265697,0,0,0,0,0,0
2024-12-26,2,4,7,47,41,4302,3869,49.0,6179.0,58.71428571428572,7321.428571428572,3,12,176382,0,0,0,0,0,0
2024-12-27,2,4,7,57,45,6399,5542,47.0,4302.0,55.85714285714285,6914.428571428572,4,12,287955,0,0,0,0,0,0
2024-12-28,2,4,7,41,34,9833,8256,57.0,6399.0,50.71428571428572,6919.285714285715,5,12,334322,0,0,0,0,0,0
2024-12-29,2,4,7,42,40,10245,8461,41.0,9833.0,48.42857142857143,7179.714285714285,6,12,409800,0,0,0,0,0,0
2024-12-30,2,4,7,72,63,7249,6243,42.0,10245.0,51.285714285714285,7169.571428571428,0,12,456687,0,0,0,0,1,1
2024-12-31,2,4,7,52,46,7473,6355,72.0,7249.0,51.42857142857143,7382.857142857143,1,12,343758,0,0,0,0,0,0
