report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-19,0,1,0,123,90,20304,16526,98.0,19854.0,117.14285714285714,16828.85714285714,3,9,1827360
2024-09-20,0,1,0,123,98,17405,14056,123.0,20304.0,114.28571428571429,16539.714285714286,4,9,1705690
2024-09-21,0,1,0,104,82,15324,12293,123.0,17405.0,115.0,16672.428571428572,5,9,1256568
2024-09-22,0,1,0,72,55,11285,9615,104.0,15324.0,110.14285714285714,16743.285714285714,6,9,620675
2024-09-23,0,1,0,99,64,15044,12061,72.0,11285.0,104.0,16530.0,0,9,962816
2024-09-24,0,1,0,126,96,17227,13950,99.0,15044.0,106.42857142857143,16634.714285714286,1,9,1653792
2024-09-25,0,1,0,93,82,19268,15616,126.0,17227.0,105.71428571428571,16551.0,2,9,1579976
2024-09-26,0,1,0,118,89,18079,14603,93.0,19268.0,105.0,16233.142857142857,3,9,1609031
2024-09-27,0,1,0,103,81,15119,12236,118.0,18079.0,102.14285714285714,15906.57142857143,4,9,1224639
2024-09-28,0,1,0,85,64,13865,11045,103.0,15119.0,99.42857142857143,15698.142857142857,5,9,887360
2024-09-29,0,1,0,76,60,11305,9321,85.0,13865.0,100.0,15701.0,6,9,678300
2024-09-30,0,1,0,98,75,14306,11464,76.0,11305.0,99.85714285714286,15595.57142857143,0,9,1072950
2024-10-01,0,1,0,102,81,19224,15211,98.0,14306.0,96.42857142857143,15880.857142857143,1,10,1557144
2024-10-02,0,1,0,111,87,20843,16622,102.0,19224.0,99.0,16105.857142857143,2,10,1813341
2024-10-03,0,1,0,123,96,21314,16944,111.0,20843.0,99.71428571428571,16568.0,3,10,2046144
2024-10-04,0,1,0,97,79,18594,15023,123.0,21314.0,98.85714285714286,17064.428571428572,4,10,1468926
2024-10-05,0,1,0,95,79,17157,13797,97.0,18594.0,100.28571428571429,17534.714285714286,5,10,1355403
2024-10-06,0,1,0,77,66,11660,9853,95.0,17157.0,100.42857142857143,17585.428571428572,6,10,769560
2024-10-07,0,1,0,104,78,13028,10570,77.0,11660.0,101.28571428571429,17402.85714285714,0,10,1016184
2024-10-08,0,1,0,93,71,18532,14826,104.0,13028.0,100.0,17304.0,1,10,1315772
2024-10-09,0,1,0,116,94,19211,15238,93.0,18532.0,100.71428571428571,17070.85714285714,2,10,1805834
2024-10-10,0,1,0,116,92,18207,14440,116.0,19211.0,99.71428571428571,16627.0,3,10,1675044
2024-10-11,0,1,0,75,56,20930,16013,116.0,18207.0,96.57142857142857,16960.714285714286,4,10,1172080
2024-10-12,0,1,0,109,87,19381,15188,75.0,20930.0,98.57142857142857,17278.428571428572,5,10,1686147
2024-10-13,0,1,0,99,81,16336,13295,109.0,19381.0,101.71428571428571,17946.428571428572,6,10,1323216
2024-10-14,0,1,0,119,90,16845,13528,99.0,16336.0,103.85714285714286,18491.714285714286,0,10,1516050
2024-10-15,0,1,0,134,96,18609,14916,119.0,16845.0,109.71428571428571,18502.714285714286,1,10,1786464
2024-10-16,0,1,0,122,91,19837,15727,134.0,18609.0,110.57142857142857,18592.14285714286,2,10,1805167
2024-10-17,0,1,0,133,113,21933,17237,122.0,19837.0,113.0,19124.428571428572,3,10,2478429
2024-10-18,0,1,0,112,90,18164,14314,133.0,21933.0,118.28571428571429,18729.285714285714,4,10,1634760
2024-10-19,0,1,0,91,68,15052,11968,112.0,18164.0,115.71428571428571,18110.85714285714,5,10,1023536
2024-10-20,0,1,0,69,50,11063,9262,91.0,15052.0,111.42857142857143,17357.571428571428,6,10,553150
2024-10-21,0,1,0,104,76,12726,10297,69.0,11063.0,109.28571428571429,16769.14285714286,0,10,967176
2024-10-22,0,1,0,113,75,17983,14326,104.0,12726.0,106.28571428571429,16679.714285714286,1,10,1348725
2024-10-23,0,1,0,90,72,16169,12911,113.0,17983.0,101.71428571428571,16155.714285714286,2,10,1164168
2024-10-24,0,1,0,52,40,13122,10526,90.0,16169.0,90.14285714285714,14897.0,3,10,524880
2024-10-25,0,1,0,72,53,10439,8669,52.0,13122.0,84.42857142857143,13793.42857142857,4,10,553267
2024-10-26,0,1,0,1,1,16811,13455,72.0,10439.0,71.57142857142857,14044.714285714286,5,10,16811
2024-10-27,0,1,0,90,77,12452,10376,1.0,16811.0,74.57142857142857,14243.142857142857,6,10,958804
2024-10-28,0,1,0,113,91,15068,12053,90.0,12452.0,75.85714285714286,14577.714285714286,0,10,1371188
2024-10-29,0,1,0,97,76,17179,13557,113.0,15068.0,73.57142857142857,14462.857142857143,1,10,1305604
2024-10-30,0,1,0,77,59,16436,13171,97.0,17179.0,71.71428571428571,14501.0,2,10,969724
2024-10-31,0,1,0,91,79,14509,11556,77.0,16436.0,77.28571428571429,14699.142857142857,3,10,1146211
2024-11-01,0,1,0,64,55,11214,8941,91.0,14509.0,76.14285714285714,14809.857142857143,4,11,616770
2024-11-02,0,1,0,37,26,6383,5429,64.0,11214.0,81.28571428571429,13320.142857142857,5,11,165958
2024-11-03,0,1,0,54,47,8316,7183,37.0,6383.0,76.14285714285714,12729.285714285714,6,11,390852
2024-11-04,0,1,0,62,45,17876,13752,54.0,8316.0,68.85714285714286,13130.42857142857,0,11,804420
2024-11-05,0,1,0,95,77,21387,16630,62.0,17876.0,68.57142857142857,13731.57142857143,1,11,1646799
2024-11-06,0,1,0,98,78,20125,15962,95.0,21387.0,71.57142857142857,14258.57142857143,2,11,1569750
2024-11-07,0,1,0,115,89,18172,14453,98.0,20125.0,75.0,14781.857142857143,3,11,1617308
2024-11-08,0,1,0,103,75,16922,13240,115.0,18172.0,80.57142857142857,15597.285714285714,4,11,1269150
2024-11-09,0,1,0,67,52,13827,10962,103.0,16922.0,84.85714285714286,16660.714285714286,5,11,719004
2024-11-10,0,1,0,56,50,10079,8354,67.0,13827.0,85.14285714285714,16912.571428571428,6,11,503950
2024-11-11,0,1,0,77,61,15025,11813,56.0,10079.0,87.28571428571429,16505.285714285714,0,11,916525
2024-11-12,0,1,0,114,84,22838,17394,77.0,15025.0,90.0,16712.571428571428,1,11,1918392
2024-11-13,0,1,0,82,61,26702,20525,114.0,22838.0,87.71428571428571,17652.14285714286,2,11,1628822
2024-11-14,0,1,0,148,118,22985,18328,82.0,26702.0,92.42857142857143,18339.714285714286,3,11,2712230
2024-11-15,0,1,0,120,99,18009,14461,148.0,22985.0,94.85714285714286,18495.0,4,11,1782891
2024-11-16,0,1,0,105,87,16827,13168,120.0,18009.0,100.28571428571429,18923.571428571428,5,11,1463949
2024-11-17,0,1,0,78,60,12439,9943,105.0,16827.0,103.42857142857143,19260.714285714286,6,11,746340
2024-11-18,0,1,0,140,104,17478,13593,78.0,12439.0,112.42857142857143,19611.14285714286,0,11,1817712
2024-11-19,0,1,0,119,94,21012,16457,140.0,17478.0,113.14285714285714,19350.285714285714,1,11,1975128
2024-11-20,0,1,0,99,83,20898,16355,119.0,21012.0,115.57142857142857,18521.14285714286,2,11,1734534
2024-11-21,0,1,0,125,94,18604,14925,99.0,20898.0,112.28571428571429,17895.285714285714,3,11,1748776
2024-11-22,0,1,0,91,77,19123,15231,125.0,18604.0,108.14285714285714,18054.428571428572,4,11,1472471
2024-11-23,0,1,0,99,83,15391,12215,91.0,19123.0,107.28571428571429,17849.285714285714,5,11,1277453
2024-11-24,0,1,0,82,64,11510,9693,99.0,15391.0,107.85714285714286,17716.571428571428,6,11,736640
2024-11-25,0,1,0,106,86,13813,10974,82.0,11510.0,103.0,17193.0,0,11,1187918
2024-11-26,0,1,0,138,112,17063,13778,106.0,13813.0,105.71428571428571,16628.85714285714,1,11,1911056
2024-11-27,0,1,0,74,69,20173,16107,138.0,17063.0,102.14285714285714,16525.285714285714,2,11,1391937
2024-11-28,0,1,0,108,88,15909,12957,74.0,20173.0,99.71428571428571,16140.285714285714,3,11,1399992
2024-11-29,0,1,0,88,67,15983,12891,108.0,15909.0,99.28571428571429,15691.714285714286,4,11,1070861
2024-11-30,0,1,0,87,78,15364,12403,88.0,15983.0,97.57142857142857,15687.857142857143,5,11,1198392
2024-12-01,0,1,0,53,44,12413,9976,87.0,15364.0,93.42857142857143,15816.857142857143,6,12,546172
2024-12-02,0,1,0,109,91,20613,15818,53.0,12413.0,93.85714285714286,16788.285714285714,0,12,1875783
2024-12-03,0,1,0,102,86,22971,17821,109.0,20613.0,88.71428571428571,17632.285714285714,1,12,1975506
2024-12-04,0,1,0,75,67,21411,16989,102.0,22971.0,88.85714285714286,17809.14285714286,2,12,1434537
2024-12-05,0,1,0,132,104,19676,15593,75.0,21411.0,92.28571428571429,18347.285714285714,3,12,2046304
2024-12-06,0,1,0,117,101,17328,13847,132.0,19676.0,96.42857142857143,18539.428571428572,4,12,1750128
2024-12-07,0,1,0,107,82,16462,12670,117.0,17328.0,99.28571428571429,18696.285714285714,5,12,1349884
2024-12-08,0,1,0,61,52,11217,9280,107.0,16462.0,100.42857142857143,18525.428571428572,6,12,583284
2024-12-09,0,1,0,99,84,17327,13533,61.0,11217.0,99.0,18056.0,0,12,1455468
2024-12-10,0,1,0,108,84,17659,14135,99.0,17327.0,99.85714285714286,17297.14285714286,1,12,1483356
2024-12-11,0,1,0,107,88,18451,14931,108.0,17659.0,104.42857142857143,16874.285714285714,2,12,1623688
2024-12-12,0,1,0,84,73,22481,17598,107.0,18451.0,97.57142857142857,17275.0,3,12,1641113
2024-12-13,0,1,0,121,99,25535,19489,84.0,22481.0,98.14285714285714,18447.428571428572,4,12,2527965
2024-12-14,0,1,0,101,80,22562,17417,121.0,25535.0,97.28571428571429,19318.85714285714,5,12,1804960
2024-12-15,0,1,0,86,77,16220,13372,101.0,22562.0,100.85714285714286,20033.571428571428,6,12,1248940
2024-12-16,0,1,0,109,92,24321,19270,86.0,16220.0,102.28571428571429,21032.714285714286,0,12,2237532
2024-12-17,0,1,0,143,118,22222,17771,109.0,24321.0,107.28571428571429,21684.571428571428,1,12,2622196
2024-12-18,0,1,0,138,115,22078,17710,143.0,22222.0,111.71428571428571,22202.714285714286,2,12,2538970
2024-12-19,0,1,0,115,97,21459,17345,138.0,22078.0,116.14285714285714,22056.714285714286,3,12,2081523
2024-12-20,0,1,0,126,100,16083,13015,115.0,21459.0,116.85714285714286,20706.428571428572,4,12,1608300
2024-12-21,0,1,0,103,89,15329,12314,126.0,16083.0,117.14285714285714,19673.14285714286,5,12,1364281
2024-12-22,0,1,0,68,57,10772,9009,103.0,15329.0,114.57142857142857,18894.85714285714,6,12,614004
2024-12-23,0,1,0,106,87,15117,11943,68.0,10772.0,114.14285714285714,17580.0,0,12,1315179
2024-12-24,0,1,0,32,27,7017,6112,106.0,15117.0,98.28571428571429,15407.857142857143,1,12,189459
2024-12-26,0,1,0,76,66,11075,8875,32.0,7017.0,89.42857142857143,13836.0,3,12,730950
2024-12-27,0,1,0,81,62,13326,11017,76.0,11075.0,84.57142857142857,12674.142857142857,4,12,826212
2024-12-28,0,1,0,62,53,15719,12509,81.0,13326.0,75.42857142857143,12622.142857142857,5,12,833107
2024-12-29,0,1,0,66,54,11755,10071,62.0,15719.0,70.14285714285714,12111.57142857143,6,12,634770
2024-12-30,0,1,0,90,80,12611,10228,66.0,11755.0,73.28571428571429,12374.285714285714,0,12,1008880
2024-12-31,0,1,0,43,37,7924,6749,90.0,12611.0,64.28571428571429,11346.714285714286,1,12,293188
