report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-10-01,0,1,10,53,41,12521,10257,61.0,8075.0,49.142857142857146,10742.57142857143,1,10,513361
2024-10-02,0,1,10,44,35,13901,11227,53.0,12521.0,49.42857142857143,10868.285714285714,2,10,486535
2024-10-03,0,1,10,48,41,16528,13168,44.0,13901.0,49.285714285714285,11620.714285714286,3,10,677648
2024-10-04,0,1,10,31,26,12770,10539,48.0,16528.0,46.0,11994.714285714286,4,10,332020
2024-10-05,0,1,10,52,45,12403,10342,31.0,12770.0,47.285714285714285,12315.714285714286,5,10,558135
2024-10-06,0,1,10,38,33,9567,8091,52.0,12403.0,46.714285714285715,12252.142857142857,6,10,315711
2024-10-07,0,1,10,50,40,7584,6574,38.0,9567.0,45.142857142857146,12182.0,0,10,303360
2024-10-08,0,1,10,43,37,11877,9890,50.0,7584.0,43.714285714285715,12090.0,1,10,439449
2024-10-09,0,1,10,38,34,13713,11217,43.0,11877.0,42.857142857142854,12063.142857142857,2,10,466242
2024-10-10,0,1,10,34,31,12363,10171,38.0,13713.0,40.857142857142854,11468.142857142857,3,10,383253
2024-10-11,0,1,10,33,27,13977,11125,34.0,12363.0,41.142857142857146,11640.57142857143,4,10,377379
2024-10-12,0,1,10,32,29,15154,12248,33.0,13977.0,38.285714285714285,12033.57142857143,5,10,439466
2024-10-13,0,1,10,62,52,13129,10823,32.0,15154.0,41.714285714285715,12542.42857142857,6,10,682708
2024-10-14,0,1,10,66,53,9628,8297,62.0,13129.0,44.0,12834.42857142857,0,10,510284
2024-10-15,0,1,10,54,39,12010,10000,66.0,9628.0,45.57142857142857,12853.42857142857,1,10,468390
2024-10-16,0,1,10,39,31,13654,11181,54.0,12010.0,45.714285714285715,12845.0,2,10,423274
2024-10-17,0,1,10,67,58,14217,11591,39.0,13654.0,50.42857142857143,13109.857142857143,3,10,824586
2024-10-18,0,1,10,58,48,13248,10824,67.0,14217.0,54.0,13005.714285714286,4,10,635904
2024-10-19,0,1,10,51,41,11124,9291,58.0,13248.0,56.714285714285715,12430.0,5,10,456084
2024-10-20,0,1,10,47,37,9733,8145,51.0,11124.0,54.57142857142857,11944.857142857143,6,10,360121
2024-10-21,0,1,10,50,44,5694,5106,47.0,9733.0,52.285714285714285,11382.857142857143,0,10,250536
2024-10-22,0,1,10,35,29,11418,9442,50.0,5694.0,49.57142857142857,11298.285714285714,1,10,331122
2024-10-23,0,1,10,58,46,10786,9085,35.0,11418.0,52.285714285714285,10888.57142857143,2,10,496156
2024-10-24,0,1,10,45,32,10767,8945,58.0,10786.0,49.142857142857146,10395.714285714286,3,10,344544
2024-10-25,0,1,10,48,40,5781,5120,45.0,10767.0,47.714285714285715,9329.0,4,10,231240
2024-10-26,0,1,10,0,0,11692,9579,48.0,5781.0,40.42857142857143,9410.142857142857,5,10,0
2024-10-27,0,1,10,51,46,9805,8318,0.0,11692.0,41.0,9420.42857142857,6,10,451030
2024-10-28,0,1,10,44,36,5944,5291,51.0,9805.0,40.142857142857146,9456.142857142857,0,10,213984
2024-10-29,0,1,10,76,65,10918,9038,44.0,5944.0,46.0,9384.714285714286,1,10,709670
2024-10-30,0,1,10,47,42,9869,8232,76.0,10918.0,44.42857142857143,9253.714285714286,2,10,414498
2024-10-31,0,1,10,35,33,9744,8004,47.0,9869.0,43.0,9107.57142857143,3,10,321552
2024-11-01,0,1,10,42,35,8641,7151,35.0,9744.0,42.142857142857146,9516.142857142857,4,11,302435
2024-11-02,0,1,10,22,17,4813,4292,42.0,8641.0,45.285714285714285,8533.42857142857,5,11,81821
2024-11-03,0,1,10,29,28,7135,6188,22.0,4813.0,42.142857142857146,8152.0,6,11,199780
2024-11-04,0,1,10,40,34,8809,7526,29.0,7135.0,41.57142857142857,8561.285714285714,0,11,299506
2024-11-05,0,1,10,30,24,14382,11660,40.0,8809.0,35.0,9056.142857142857,1,11,345168
2024-11-06,0,1,10,41,33,12724,10418,30.0,14382.0,34.142857142857146,9464.0,2,11,419892
2024-11-07,0,1,10,36,32,11774,9647,41.0,12724.0,34.285714285714285,9754.0,3,11,376768
2024-11-08,0,1,10,44,38,10302,8582,36.0,11774.0,34.57142857142857,9991.285714285714,4,11,391476
2024-11-09,0,1,10,51,43,11178,9204,44.0,10302.0,38.714285714285715,10900.57142857143,5,11,480654
2024-11-10,0,1,10,41,35,9502,7828,51.0,11178.0,40.42857142857143,11238.714285714286,6,11,332570
2024-11-11,0,1,10,39,37,7555,6539,41.0,9502.0,40.285714285714285,11059.57142857143,0,11,279535
2024-11-12,0,1,10,43,35,14658,11619,39.0,7555.0,42.142857142857146,11099.0,1,11,513030
2024-11-13,0,1,10,55,50,15565,12286,43.0,14658.0,44.142857142857146,11504.857142857143,2,11,778250
2024-11-14,0,1,10,50,48,14106,11444,55.0,15565.0,46.142857142857146,11838.0,3,11,677088
2024-11-15,0,1,10,75,68,11966,9835,50.0,14106.0,50.57142857142857,12075.714285714286,4,11,813688
2024-11-16,0,1,10,47,43,10714,8780,75.0,11966.0,50.0,12009.42857142857,5,11,460702
2024-11-17,0,1,10,31,29,10105,8087,47.0,10714.0,48.57142857142857,12095.57142857143,6,11,293045
2024-11-18,0,1,10,75,63,10909,8956,31.0,10105.0,53.714285714285715,12574.714285714286,0,11,687267
2024-11-19,0,1,10,82,69,13314,10723,75.0,10909.0,59.285714285714285,12382.714285714286,1,11,918666
2024-11-20,0,1,10,52,46,11420,9571,82.0,13314.0,58.857142857142854,11790.57142857143,2,11,525320
2024-11-21,0,1,10,61,53,11915,9908,52.0,11420.0,60.42857142857143,11477.57142857143,3,11,631495
2024-11-22,0,1,10,50,43,9712,8181,61.0,11915.0,56.857142857142854,11155.57142857143,4,11,417616
2024-11-23,0,1,10,47,42,9460,7895,50.0,9712.0,56.857142857142854,10976.42857142857,5,11,397320
2024-11-24,0,1,10,47,39,9464,7921,47.0,9460.0,59.142857142857146,10884.857142857143,6,11,369096
2024-11-25,0,1,10,56,41,5677,5010,47.0,9464.0,56.42857142857143,10137.42857142857,0,11,232757
2024-11-26,0,1,10,46,43,9211,7840,56.0,5677.0,51.285714285714285,9551.285714285714,1,11,396073
2024-11-27,0,1,10,61,49,11713,9783,46.0,9211.0,52.57142857142857,9593.142857142857,2,11,573937
2024-11-28,0,1,10,48,41,10756,9086,61.0,11713.0,50.714285714285715,9427.57142857143,3,11,440996
2024-11-29,0,1,10,61,55,9602,8137,48.0,10756.0,52.285714285714285,9411.857142857143,4,11,528110
2024-11-30,0,1,10,61,51,9716,8247,61.0,9602.0,54.285714285714285,9448.42857142857,5,11,495516
2024-12-01,0,1,10,55,46,11477,9207,61.0,9716.0,55.42857142857143,9736.0,6,12,527942
2024-12-02,0,1,10,52,48,10558,8758,55.0,11477.0,54.857142857142854,10433.285714285714,0,12,506784
2024-12-03,0,1,10,48,37,13588,11022,52.0,10558.0,55.142857142857146,11058.57142857143,1,12,502756
2024-12-04,0,1,10,41,34,13291,10982,48.0,13588.0,52.285714285714285,11284.0,2,12,451894
2024-12-05,0,1,10,88,79,14726,11939,41.0,13291.0,58.0,11851.142857142857,3,12,1163354
2024-12-06,0,1,10,78,67,13350,10908,88.0,14726.0,60.42857142857143,12386.57142857143,4,12,894450
2024-12-07,0,1,10,63,56,12475,10316,78.0,13350.0,60.714285714285715,12780.714285714286,5,12,698600
2024-12-08,0,1,10,45,39,9223,7903,63.0,12475.0,59.285714285714285,12458.714285714286,6,12,359697
2024-12-09,0,1,10,51,44,14914,12126,45.0,9223.0,59.142857142857146,13081.0,0,12,656216
2024-12-10,0,1,10,61,55,13536,11149,51.0,14914.0,61.0,13073.57142857143,1,12,744480
2024-12-11,0,1,10,83,72,15370,12670,61.0,13536.0,67.0,13370.57142857143,2,12,1106640
2024-12-12,0,1,10,77,69,17338,13959,83.0,15370.0,65.42857142857143,13743.714285714286,3,12,1196322
2024-12-13,0,1,10,71,61,17181,13711,77.0,17338.0,64.42857142857143,14291.0,4,12,1048041
2024-12-14,0,1,10,76,66,20928,15959,71.0,17181.0,66.28571428571429,15498.57142857143,5,12,1381248
2024-12-15,0,1,10,83,80,16521,13547,76.0,20928.0,71.71428571428571,16541.14285714286,6,12,1321680
2024-12-16,0,1,10,103,97,16649,13758,83.0,16521.0,79.14285714285714,16789.0,0,12,1614953
2024-12-17,0,1,10,81,72,17457,14221,103.0,16649.0,82.0,17349.14285714286,1,12,1256904
2024-12-18,0,1,10,87,81,18775,15200,81.0,17457.0,82.57142857142857,17835.571428571428,2,12,1520775
2024-12-19,0,1,10,70,65,18235,14826,87.0,18775.0,81.57142857142857,17963.714285714286,3,12,1185275
2024-12-20,0,1,10,79,70,14650,12129,70.0,18235.0,82.71428571428571,17602.14285714286,4,12,1025500
2024-12-21,0,1,10,80,68,12738,10709,79.0,14650.0,83.28571428571429,16432.14285714286,5,12,866184
2024-12-22,0,1,10,66,52,11791,9812,80.0,12738.0,80.85714285714286,15756.42857142857,6,12,613132
2024-12-23,0,1,10,66,58,10955,9371,66.0,11791.0,75.57142857142857,14943.0,0,12,635390
2024-12-24,0,1,10,46,41,9246,8122,66.0,10955.0,70.57142857142857,13770.0,1,12,379086
2024-12-26,0,1,10,73,67,10279,8872,46.0,9246.0,68.57142857142857,12556.285714285714,3,12,688693
2024-12-27,0,1,10,48,44,12366,10572,73.0,10279.0,65.42857142857143,11717.857142857143,4,12,544104
2024-12-28,0,1,10,42,39,11515,9894,48.0,12366.0,60.142857142857146,11270.0,5,12,449085
2024-12-29,0,1,10,55,54,12356,10632,42.0,11515.0,56.57142857142857,11215.42857142857,6,12,667224
2024-12-30,0,1,10,55,48,11767,10142,55.0,12356.0,55.0,11212.0,0,12,564816
2024-12-31,0,1,10,37,32,7277,6452,55.0,11767.0,50.857142857142854,10686.57142857143,1,12,232864
