report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-10-22,1,2,9,44,35,15044,12493,55.0,7228.0,69.57142857142857,14358.285714285714,1,10,526540,0,0,0,0,0,0
2024-10-23,1,2,9,61,54,15286,12683,44.0,15044.0,66.71428571428571,13905.0,2,10,825444,0,0,0,0,0,0
2024-10-24,1,2,9,59,52,13648,11551,61.0,15286.0,62.42857142857143,13308.142857142857,3,10,709696,0,0,0,0,0,0
2024-10-25,1,2,9,70,61,6886,6144,59.0,13648.0,60.71428571428572,12066.285714285714,4,10,420046,0,0,0,0,0,0
2024-10-26,1,2,9,62,55,18466,15079,70.0,6886.0,58.285714285714285,12749.714285714286,5,10,1015630,0,0,0,0,0,0
2024-10-27,1,2,9,57,52,14429,12094,62.0,18466.0,58.285714285714285,12998.142857142857,6,10,750308,0,0,0,0,0,0
2024-10-28,1,2,9,68,64,8019,7166,57.0,14429.0,60.142857142857146,13111.142857142857,0,10,513216,0,0,0,0,0,0
2024-10-29,1,2,9,50,44,15284,12655,68.0,8019.0,61.0,13145.42857142857,1,10,672496,0,0,0,0,0,0
2024-10-30,1,2,9,49,45,13767,11562,50.0,15284.0,59.285714285714285,12928.42857142857,2,10,619515,0,0,0,0,1,1
2024-10-31,1,2,9,64,58,13630,11232,49.0,13767.0,60.0,12925.857142857143,3,10,790540,0,0,0,0,0,0
2024-11-01,1,2,9,69,58,10578,8935,64.0,13630.0,59.85714285714285,13453.285714285714,4,11,613524,0,0,0,0,0,0
2024-11-02,1,2,9,59,54,6598,5952,69.0,10578.0,59.42857142857143,11757.857142857143,5,11,356292,0,0,0,0,0,0
2024-11-03,1,2,9,43,40,10099,8821,59.0,6598.0,57.42857142857143,11139.285714285714,6,11,403960,0,0,0,0,0,0
2024-11-04,1,2,9,50,42,14183,12112,43.0,10099.0,54.85714285714285,12019.857142857143,0,11,595686,0,0,0,0,0,0
2024-11-05,1,2,9,48,44,18202,14961,50.0,14183.0,54.57142857142857,12436.714285714286,1,11,800888,0,0,0,0,0,0
2024-11-06,1,2,9,66,57,19247,15749,48.0,18202.0,57.0,13219.57142857143,2,11,1097079,0,0,0,0,0,0
2024-11-07,1,2,9,61,52,16206,13433,66.0,19247.0,56.57142857142857,13587.57142857143,3,11,842712,0,0,0,0,0,0
2024-11-08,1,2,9,66,56,14361,11963,61.0,16206.0,56.142857142857146,14128.0,4,11,804216,0,0,0,0,0,0
2024-11-09,1,2,9,59,49,14080,11600,66.0,14361.0,56.142857142857146,15196.857142857143,5,11,689920,0,0,0,0,0,0
2024-11-10,1,2,9,42,38,13080,10880,59.0,14080.0,56.0,15622.714285714286,6,11,497040,0,0,0,0,0,0
2024-11-11,1,2,9,48,45,9109,8055,42.0,13080.0,55.71428571428572,14897.857142857143,0,11,409905,0,0,1,0,0,1
2024-11-12,1,2,9,54,45,19762,15927,48.0,9109.0,56.57142857142857,15120.714285714286,1,11,889290,0,0,0,0,0,0
2024-11-13,1,2,9,55,47,22652,17908,54.0,19762.0,55.0,15607.142857142857,2,11,1064644,0,0,0,0,0,0
2024-11-14,1,2,9,67,60,18317,15083,55.0,22652.0,55.85714285714285,15908.714285714286,3,11,1099020,0,0,0,0,0,0
2024-11-15,1,2,9,101,86,15359,12712,67.0,18317.0,60.85714285714285,16051.285714285714,4,11,1320874,0,0,0,0,1,1
2024-11-16,1,2,9,69,62,16367,13338,101.0,15359.0,62.285714285714285,16378.0,5,11,1014754,0,0,0,0,0,0
2024-11-17,1,2,9,63,55,14818,11999,69.0,16367.0,65.28571428571429,16626.285714285714,6,11,814990,0,0,0,0,0,0
2024-11-18,1,2,9,95,83,12746,10801,63.0,14818.0,72.0,17145.85714285714,0,11,1057918,0,0,0,0,0,0
2024-11-19,1,2,9,77,67,18744,15359,95.0,12746.0,75.28571428571429,17000.428571428572,1,11,1255848,0,0,0,0,0,0
2024-11-20,1,2,9,82,65,15837,13326,77.0,18744.0,79.14285714285714,16026.857142857143,2,11,1029405,0,0,0,0,0,0
2024-11-21,1,2,9,83,77,15192,12787,82.0,15837.0,81.42857142857143,15580.42857142857,3,11,1169784,0,0,0,0,0,0
2024-11-22,1,2,9,88,73,13083,11046,83.0,15192.0,79.57142857142857,15255.285714285714,4,11,955059,0,0,0,0,0,0
2024-11-23,1,2,9,81,68,13187,11170,88.0,13083.0,81.28571428571429,14801.0,5,11,896716,0,0,0,0,0,0
2024-11-24,1,2,9,57,51,12763,10768,81.0,13187.0,80.42857142857143,14507.42857142857,6,11,650913,0,0,0,0,0,0
2024-11-25,1,2,9,68,62,7737,6902,57.0,12763.0,76.57142857142857,13791.857142857143,0,11,479694,0,0,0,0,0,0
2024-11-26,1,2,9,80,71,15202,12830,68.0,7737.0,77.0,13285.857142857143,1,11,1079342,0,0,0,0,0,0
2024-11-27,1,2,9,67,56,14518,12332,80.0,15202.0,74.85714285714286,13097.42857142857,2,11,813008,0,0,0,0,0,0
2024-11-28,1,2,9,70,58,13727,11622,67.0,14518.0,73.0,12888.142857142857,3,11,796166,0,0,0,0,0,0
2024-11-29,1,2,9,82,72,12133,10335,70.0,13727.0,72.14285714285714,12752.42857142857,4,11,873576,0,0,0,0,0,0
2024-11-30,1,2,9,62,55,12793,10813,82.0,12133.0,69.42857142857143,12696.142857142857,5,11,703615,0,0,0,1,1,1
2024-12-01,1,2,9,52,48,16935,13323,62.0,12793.0,68.71428571428571,13292.142857142857,6,12,812880,0,0,0,1,0,1
2024-12-02,1,2,9,56,52,14288,11780,52.0,16935.0,67.0,14228.0,0,12,742976,0,0,0,1,0,1
2024-12-03,1,2,9,57,52,18680,15290,56.0,14288.0,63.71428571428572,14724.857142857143,1,12,971360,0,0,0,1,0,1
2024-12-04,1,2,9,100,83,17603,14744,57.0,18680.0,68.42857142857143,15165.57142857143,2,12,1461049,0,0,0,1,0,1
2024-12-05,1,2,9,80,64,17442,14340,100.0,17603.0,69.85714285714286,15696.285714285714,3,12,1116288,0,0,0,1,0,1
2024-12-06,1,2,9,89,84,16757,13798,80.0,17442.0,70.85714285714286,16356.857142857143,4,12,1407588,0,0,0,1,0,1
2024-12-07,1,2,9,58,56,15990,13206,89.0,16757.0,70.28571428571429,16813.571428571428,5,12,895440,0,0,0,1,0,1
2024-12-08,1,2,9,64,60,14691,12330,58.0,15990.0,72.0,16493.0,6,12,881460,0,0,0,1,0,1
2024-12-09,1,2,9,72,62,13831,11854,64.0,14691.0,74.28571428571429,16427.714285714286,0,12,857522,0,0,0,1,0,1
2024-12-10,1,2,9,79,61,17688,14658,72.0,13831.0,77.42857142857143,16286.0,1,12,1078968,0,0,0,1,0,1
2024-12-11,1,2,9,87,77,21097,17167,79.0,17688.0,75.57142857142857,16785.14285714286,2,12,1624469,0,0,0,1,0,1
2024-12-12,1,2,9,76,66,20767,16920,87.0,21097.0,75.0,17260.14285714286,3,12,1370622,0,0,0,1,0,1
2024-12-13,1,2,9,81,71,28385,21213,76.0,20767.0,73.85714285714286,18921.285714285717,4,12,2015335,0,0,0,1,0,1
2024-12-14,1,2,9,76,69,25151,19868,81.0,28385.0,76.42857142857143,20230.0,5,12,1735419,0,0,0,1,0,1
2024-12-15,1,2,9,84,75,23897,19569,76.0,25151.0,79.28571428571429,21545.14285714286,6,12,1792275,0,0,0,1,1,1
2024-12-16,1,2,9,112,103,19866,16692,84.0,23897.0,85.0,22407.285714285717,0,12,2046198,0,0,0,0,0,0
2024-12-17,1,2,9,108,102,21658,17620,112.0,19866.0,89.14285714285714,22974.42857142857,1,12,2209116,0,0,0,0,0,0
2024-12-18,1,2,9,117,106,22911,18793,108.0,21658.0,93.42857142857144,23233.571428571428,2,12,2428566,0,0,0,0,0,0
2024-12-19,1,2,9,103,90,21942,18163,117.0,22911.0,97.28571428571428,23401.42857142857,3,12,1974780,0,0,0,0,0,0
2024-12-20,1,2,9,119,108,19122,15667,103.0,21942.0,102.71428571428572,22078.14285714286,4,12,2065176,0,0,0,0,0,0
2024-12-21,1,2,9,94,88,17577,14552,119.0,19122.0,105.28571428571428,20996.14285714286,5,12,1546776,0,0,0,0,0,0
2024-12-22,1,2,9,80,68,11953,10302,94.0,17577.0,104.71428571428572,19289.85714285714,6,12,812804,0,0,0,0,0,0
2024-12-23,1,2,9,53,49,10246,8613,80.0,11953.0,96.28571428571428,17915.571428571428,0,12,502054,0,0,0,0,0,0
2024-12-24,1,2,9,53,49,8591,7385,53.0,10246.0,88.42857142857143,16048.857142857143,1,12,420959,0,0,0,0,0,0
2024-12-26,1,2,9,60,54,7096,6319,53.0,8591.0,80.28571428571429,13789.57142857143,3,12,383184,0,0,0,0,0,0
2024-12-27,1,2,9,21,19,12305,10230,60.0,7096.0,68.57142857142857,12412.857142857143,4,12,233795,0,0,0,0,0,0
2024-12-28,1,2,9,42,42,14219,11738,21.0,12305.0,57.57142857142857,11712.42857142857,5,12,597198,0,0,0,0,0,0
2024-12-29,1,2,9,46,42,13593,11319,42.0,14219.0,50.71428571428572,11143.285714285714,6,12,570906,0,0,0,0,0,0
2024-12-30,1,2,9,62,57,11882,9996,46.0,13593.0,48.142857142857146,11133.142857142857,0,12,677274,0,0,0,0,1,1
2024-12-31,1,2,9,52,51,8792,7634,62.0,11882.0,48.0,10925.42857142857,1,12,448392,0,0,0,0,0,0
