report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-10-17,0,0,2,66,55,10115,7912,61.0,9466.0,55.142857142857146,9038.57142857143,3,10,556325,0,0,0,0,0,0
2024-10-18,0,0,2,56,47,7717,6288,66.0,10115.0,57.42857142857143,8577.857142857143,4,10,362699,0,0,0,0,0,0
2024-10-19,0,0,2,68,57,7391,5887,56.0,7717.0,58.42857142857143,8037.142857142857,5,10,421287,0,0,0,0,0,0
2024-10-20,0,0,2,39,34,5542,4633,68.0,7391.0,56.285714285714285,7790.857142857143,6,10,188428,0,0,0,0,0,0
2024-10-21,0,0,2,47,42,4133,3414,39.0,5542.0,54.285714285714285,7557.428571428572,0,10,173586,0,0,0,0,0,0
2024-10-22,0,0,2,41,32,8291,6758,47.0,4133.0,54.0,7522.142857142857,1,10,265312,0,0,0,0,0,0
2024-10-23,0,0,2,47,42,7262,6070,41.0,8291.0,52.0,7207.285714285715,2,10,305004,0,0,0,0,0,0
2024-10-24,0,0,2,40,34,6236,5082,47.0,7262.0,48.285714285714285,6653.142857142857,3,10,212024,0,0,0,0,0,0
2024-10-25,0,0,2,42,36,4036,3397,40.0,6236.0,46.285714285714285,6127.285714285715,4,10,145296,0,0,0,0,0,0
2024-10-26,0,0,2,24,23,8820,6971,42.0,4036.0,40.0,6331.428571428572,5,10,202860,0,0,0,0,0,0
2024-10-27,0,0,2,35,34,6519,5469,24.0,8820.0,39.42857142857143,6471.0,6,10,221646,0,0,0,0,0,0
2024-10-28,0,0,2,38,33,5655,4658,35.0,6519.0,38.142857142857146,6688.428571428572,0,10,186615,0,0,0,0,0,0
2024-10-29,0,0,2,35,31,8122,6568,38.0,5655.0,37.285714285714285,6664.285714285715,1,10,251782,0,0,0,0,0,0
2024-10-30,0,0,2,34,28,7537,6152,35.0,8122.0,35.42857142857143,6703.571428571428,2,10,211036,0,0,0,0,1,1
2024-10-31,0,0,2,51,46,6282,5098,34.0,7537.0,37.0,6710.142857142857,3,10,288972,0,0,0,0,0,0
2024-11-01,0,0,2,34,23,6203,5155,51.0,6282.0,35.857142857142854,7019.714285714285,4,11,142669,0,0,0,0,0,0
2024-11-02,0,0,2,30,29,2801,2549,34.0,6203.0,36.71428571428572,6159.857142857143,5,11,81229,0,0,0,0,0,0
2024-11-03,0,0,2,27,23,5305,4544,30.0,2801.0,35.57142857142857,5986.428571428572,6,11,122015,0,0,0,0,0,0
2024-11-04,0,0,2,44,35,8224,6520,27.0,5305.0,36.42857142857143,6353.428571428572,0,11,287840,0,0,0,0,0,0
2024-11-05,0,0,2,36,31,9617,7823,44.0,8224.0,36.57142857142857,6567.0,1,11,298127,0,0,0,0,0,0
2024-11-06,0,0,2,41,37,8003,6659,36.0,9617.0,37.57142857142857,6633.571428571428,2,11,296111,0,0,0,0,0,0
2024-11-07,0,0,2,41,36,8477,6890,41.0,8003.0,36.142857142857146,6947.142857142857,3,11,305172,0,0,0,0,0,0
2024-11-08,0,0,2,36,30,8100,6535,41.0,8477.0,36.42857142857143,7218.142857142857,4,11,243000,0,0,0,0,0,0
2024-11-09,0,0,2,39,35,7045,5723,36.0,8100.0,37.71428571428572,7824.428571428572,5,11,246575,0,0,0,0,0,0
2024-11-10,0,0,2,37,35,5243,4440,39.0,7045.0,39.142857142857146,7815.571428571428,6,11,183505,0,0,0,0,0,0
2024-11-11,0,0,2,43,42,4917,4234,37.0,5243.0,39.0,7343.142857142857,0,11,206514,0,0,1,0,0,1
2024-11-12,0,0,2,26,24,11580,8978,43.0,4917.0,37.57142857142857,7623.571428571428,1,11,277920,0,0,0,0,0,0
2024-11-13,0,0,2,53,44,12121,9479,26.0,11580.0,39.285714285714285,8211.857142857143,2,11,533324,0,0,0,0,0,0
2024-11-14,0,0,2,53,47,9575,7869,53.0,12121.0,41.0,8368.714285714286,3,11,450025,0,0,0,0,0,0
2024-11-15,0,0,2,69,64,7350,6072,53.0,9575.0,45.71428571428572,8261.57142857143,4,11,470400,0,0,0,0,1,1
2024-11-16,0,0,2,53,49,8218,6551,69.0,7350.0,47.71428571428572,8429.142857142857,5,11,402682,0,0,0,0,0,0
2024-11-17,0,0,2,43,37,7382,5984,53.0,8218.0,48.57142857142857,8734.714285714286,6,11,273134,0,0,0,0,0,0
2024-11-18,0,0,2,62,56,6555,5349,43.0,7382.0,51.285714285714285,8968.714285714286,0,11,367080,0,0,0,0,0,0
2024-11-19,0,0,2,56,49,9937,7998,62.0,6555.0,55.57142857142857,8734.0,1,11,486913,0,0,0,0,0,0
2024-11-20,0,0,2,71,62,8406,6875,56.0,9937.0,58.142857142857146,8203.285714285714,2,11,521172,0,0,0,0,0,0
2024-11-21,0,0,2,58,51,8947,7259,71.0,8406.0,58.85714285714285,8113.571428571428,3,11,456297,0,0,0,0,0,0
2024-11-22,0,0,2,75,64,7529,6017,58.0,8947.0,59.71428571428572,8139.142857142857,4,11,481856,0,0,0,0,0,0
2024-11-23,0,0,2,50,37,7943,6438,75.0,7529.0,59.285714285714285,8099.857142857143,5,11,293891,0,0,0,0,0,0
2024-11-24,0,0,2,50,43,5434,4604,50.0,7943.0,60.285714285714285,7821.571428571428,6,11,233662,0,0,0,0,0,0
2024-11-25,0,0,2,43,37,4772,4041,50.0,5434.0,57.57142857142857,7566.857142857143,0,11,176564,0,0,0,0,0,0
2024-11-26,0,0,2,39,34,8297,6774,43.0,4772.0,55.142857142857146,7332.571428571428,1,11,282098,0,0,0,0,0,0
2024-11-27,0,0,2,60,54,7690,6358,39.0,8297.0,53.57142857142857,7230.285714285715,2,11,415260,0,0,0,0,0,0
2024-11-28,0,0,2,48,44,7561,6124,60.0,7690.0,52.142857142857146,7032.285714285715,3,11,332684,0,0,0,0,0,0
2024-11-29,0,0,2,37,29,7241,5871,48.0,7561.0,46.71428571428572,6991.142857142857,4,11,209989,0,0,0,0,0,0
2024-11-30,0,0,2,35,32,7028,5819,37.0,7241.0,44.57142857142857,6860.428571428572,5,11,224896,0,0,0,1,1,1
2024-12-01,0,0,2,32,25,8138,6461,35.0,7028.0,42.0,7246.714285714285,6,12,203450,0,0,0,1,0,1
2024-12-02,0,0,2,39,33,7808,6172,32.0,8138.0,41.42857142857143,7680.428571428572,0,12,257664,0,0,0,1,0,1
2024-12-03,0,0,2,56,46,10931,8643,39.0,7808.0,43.85714285714285,8056.714285714285,1,12,502826,0,0,0,1,0,1
2024-12-04,0,0,2,57,52,9613,7842,56.0,10931.0,43.42857142857143,8331.42857142857,2,12,499876,0,0,0,1,0,1
2024-12-05,0,0,2,53,45,8329,6879,57.0,9613.0,44.142857142857146,8441.142857142857,3,12,374805,0,0,0,1,0,1
2024-12-06,0,0,2,42,36,8369,6749,53.0,8329.0,44.85714285714285,8602.285714285714,4,12,301284,0,0,0,1,0,1
2024-12-07,0,0,2,48,43,8382,6764,42.0,8369.0,46.71428571428572,8795.714285714286,5,12,360426,0,0,0,1,0,1
2024-12-08,0,0,2,49,45,6740,5652,48.0,8382.0,49.142857142857146,8596.0,6,12,303300,0,0,0,1,0,1
2024-12-09,0,0,2,47,41,6230,5108,49.0,6740.0,50.285714285714285,8370.57142857143,0,12,255430,0,0,0,1,0,1
2024-12-10,0,0,2,58,51,8626,7164,47.0,6230.0,50.57142857142857,8041.285714285715,1,12,439926,0,0,0,1,0,1
2024-12-11,0,0,2,54,46,9504,7828,58.0,8626.0,50.142857142857146,8025.714285714285,2,12,437184,0,0,0,1,0,1
2024-12-12,0,0,2,52,49,9705,7923,54.0,9504.0,50.0,8222.285714285714,3,12,475545,0,0,0,1,0,1
2024-12-13,0,0,2,37,32,14068,10502,52.0,9705.0,49.285714285714285,9036.42857142857,4,12,450176,0,0,0,1,0,1
2024-12-14,0,0,2,57,57,15023,11430,37.0,14068.0,50.57142857142857,9985.142857142857,5,12,856311,0,0,0,1,0,1
2024-12-15,0,0,2,68,65,10399,8573,57.0,15023.0,53.285714285714285,10507.857142857143,6,12,675935,0,0,0,1,1,1
2024-12-16,0,0,2,84,75,10048,8301,68.0,10399.0,58.57142857142857,11053.285714285714,0,12,753600,0,0,0,0,0,0
2024-12-17,0,0,2,77,69,11052,8995,84.0,10048.0,61.285714285714285,11399.857142857143,1,12,762588,0,0,0,0,0,0
2024-12-18,0,0,2,67,53,11559,9381,77.0,11052.0,63.142857142857146,11693.42857142857,2,12,612627,0,0,0,0,0,0
2024-12-19,0,0,2,60,55,10742,8684,67.0,11559.0,64.28571428571429,11841.57142857143,3,12,590810,0,0,0,0,0,0
2024-12-20,0,0,2,76,68,9050,7421,60.0,10742.0,69.85714285714286,11124.714285714286,4,12,615400,0,0,0,0,0,0
2024-12-21,0,0,2,63,55,8265,6819,76.0,9050.0,70.71428571428571,10159.285714285714,5,12,454575,0,0,0,0,0,0
2024-12-22,0,0,2,47,43,6551,5507,63.0,8265.0,67.71428571428571,9609.57142857143,6,12,281693,0,0,0,0,0,0
2024-12-23,0,0,2,61,59,7349,6178,47.0,6551.0,64.42857142857143,9224.0,0,12,433591,0,0,0,0,0,0
2024-12-24,0,0,2,52,46,6878,5910,61.0,7349.0,60.85714285714285,8627.714285714286,1,12,316388,0,0,0,0,0,0
2024-12-26,0,0,2,53,47,2890,2578,52.0,6878.0,58.85714285714285,7389.285714285715,3,12,135830,0,0,0,0,0,0
2024-12-27,0,0,2,44,38,9319,7787,53.0,2890.0,56.57142857142857,7186.0,4,12,354122,0,0,0,0,0,0
2024-12-28,0,0,2,33,30,8543,7146,44.0,9319.0,50.42857142857143,7113.571428571428,5,12,256290,0,0,0,0,0,0
2024-12-29,0,0,2,50,44,7360,6305,33.0,8543.0,48.57142857142857,6984.285714285715,6,12,323840,0,0,0,0,0,0
2024-12-30,0,0,2,65,57,6878,5890,50.0,7360.0,51.142857142857146,7031.0,0,12,392046,0,0,0,0,1,1
2024-12-31,0,0,2,33,32,3677,3252,65.0,6878.0,47.142857142857146,6506.428571428572,1,12,117664,0,0,0,0,0,0
