report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-10-08,0,0,17,62,50,9132,7309,56.0,4265.0,52.57142857142857,8257.42857142857,1,10,456600
2024-10-09,0,0,17,38,33,9087,7360,62.0,9132.0,51.857142857142854,8010.0,2,10,299871
2024-10-10,0,0,17,50,46,7379,6114,38.0,9087.0,51.714285714285715,7688.285714285715,3,10,339434
2024-10-11,0,0,17,48,39,10764,8216,50.0,7379.0,50.42857142857143,7909.285714285715,4,10,419796
2024-10-12,0,0,17,50,42,10876,8424,48.0,10764.0,49.714285714285715,8308.714285714286,5,10,456792
2024-10-13,0,0,17,70,52,9394,7580,50.0,10876.0,53.42857142857143,8699.57142857143,6,10,488488
2024-10-14,0,0,17,68,53,4987,4375,70.0,9394.0,55.142857142857146,8802.714285714286,0,10,264311
2024-10-15,0,0,17,75,64,9639,7704,68.0,4987.0,57.0,8875.142857142857,1,10,616896
2024-10-16,0,0,17,60,46,9907,7890,75.0,9639.0,60.142857142857146,8992.285714285714,2,10,455722
2024-10-17,0,0,17,59,44,9952,7951,60.0,9907.0,61.42857142857143,9359.857142857143,3,10,437888
2024-10-18,0,0,17,55,39,7987,6539,59.0,9952.0,62.42857142857143,8963.142857142857,4,10,311493
2024-10-19,0,0,17,58,48,7415,6026,55.0,7987.0,63.57142857142857,8468.714285714286,5,10,355920
2024-10-20,0,0,17,63,45,7037,5740,58.0,7415.0,62.57142857142857,8132.0,6,10,316665
2024-10-21,0,0,17,57,46,3963,3495,63.0,7037.0,61.0,7985.714285714285,0,10,182298
2024-10-22,0,0,17,57,45,8978,7232,57.0,3963.0,58.42857142857143,7891.285714285715,1,10,404010
2024-10-23,0,0,17,79,71,8779,7146,57.0,8978.0,61.142857142857146,7730.142857142857,2,10,623309
2024-10-24,0,0,17,39,33,6750,5508,79.0,8779.0,58.285714285714285,7272.714285714285,3,10,222750
2024-10-25,0,0,17,63,52,3379,2931,39.0,6750.0,59.42857142857143,6614.428571428572,4,10,175708
2024-10-26,0,0,17,0,0,8914,7141,63.0,3379.0,51.142857142857146,6828.571428571428,5,10,0
2024-10-27,0,0,17,61,48,7310,6034,0.0,8914.0,50.857142857142854,6867.571428571428,6,10,350880
2024-10-28,0,0,17,64,55,4192,3672,61.0,7310.0,51.857142857142854,6900.285714285715,0,10,230560
2024-10-29,0,0,17,43,29,8475,6799,64.0,4192.0,49.857142857142854,6828.428571428572,1,10,245775
2024-10-30,0,0,17,50,43,7415,6047,43.0,8475.0,45.714285714285715,6633.571428571428,2,10,318845
2024-10-31,0,0,17,36,31,7478,5910,50.0,7415.0,45.285714285714285,6737.571428571428,3,10,231818
2024-11-01,0,0,17,30,25,6819,5440,36.0,7478.0,40.57142857142857,7229.0,4,11,170475
2024-11-02,0,0,17,45,36,2676,2448,30.0,6819.0,47.0,6337.857142857143,5,11,96336
2024-11-03,0,0,17,32,22,6487,5397,45.0,2676.0,42.857142857142854,6220.285714285715,6,11,142714
2024-11-04,0,0,17,51,35,6960,5867,32.0,6487.0,41.0,6615.714285714285,0,11,243600
2024-11-05,0,0,17,53,42,9715,7858,51.0,6960.0,42.42857142857143,6792.857142857143,1,11,408030
2024-11-06,0,0,17,43,40,10957,8664,53.0,9715.0,41.42857142857143,7298.857142857143,2,11,438280
2024-11-07,0,0,17,50,43,7460,6218,43.0,10957.0,43.42857142857143,7296.285714285715,3,11,320780
2024-11-08,0,0,17,44,39,9021,7196,50.0,7460.0,45.42857142857143,7610.857142857143,4,11,351819
2024-11-09,0,0,17,57,49,7054,5732,44.0,9021.0,47.142857142857146,8236.285714285714,5,11,345646
2024-11-10,0,0,17,42,40,7274,5883,57.0,7054.0,48.57142857142857,8348.714285714286,6,11,290960
2024-11-11,0,0,17,48,41,4617,4016,42.0,7274.0,48.142857142857146,8014.0,0,11,189297
2024-11-12,0,0,17,37,33,11585,8778,48.0,4617.0,45.857142857142854,8281.142857142857,1,11,382305
2024-11-13,0,0,17,62,51,12600,9664,37.0,11585.0,48.57142857142857,8515.857142857143,2,11,642600
2024-11-14,0,0,17,56,52,9066,7345,62.0,12600.0,49.42857142857143,8745.285714285714,3,11,471432
2024-11-15,0,0,17,61,55,9105,7356,56.0,9066.0,51.857142857142854,8757.285714285714,4,11,500775
2024-11-16,0,0,17,57,50,8685,6939,61.0,9105.0,51.857142857142854,8990.285714285714,5,11,434250
2024-11-17,0,0,17,66,53,9117,7064,57.0,8685.0,55.285714285714285,9253.57142857143,6,11,483201
2024-11-18,0,0,17,79,62,4824,4193,66.0,9117.0,59.714285714285715,9283.142857142857,0,11,299088
2024-11-19,0,0,17,66,57,9797,7761,79.0,4824.0,63.857142857142854,9027.714285714286,1,11,558429
2024-11-20,0,0,17,52,45,10090,8091,66.0,9797.0,62.42857142857143,8669.142857142857,2,11,454050
2024-11-21,0,0,17,43,38,9280,7403,52.0,10090.0,60.57142857142857,8699.714285714286,3,11,352640
2024-11-22,0,0,17,60,48,7739,6336,43.0,9280.0,60.42857142857143,8504.57142857143,4,11,371472
2024-11-23,0,0,17,51,44,8230,6588,60.0,7739.0,59.57142857142857,8439.57142857143,5,11,362120
2024-11-24,0,0,17,36,33,6410,5326,51.0,8230.0,55.285714285714285,8052.857142857143,6,11,211530
2024-11-25,0,0,17,58,43,4224,3676,36.0,6410.0,52.285714285714285,7967.142857142857,0,11,181632
2024-11-26,0,0,17,54,39,8736,7157,58.0,4224.0,50.57142857142857,7815.571428571428,1,11,340704
2024-11-27,0,0,17,55,44,9073,7424,54.0,8736.0,51.0,7670.285714285715,2,11,399212
2024-11-28,0,0,17,42,35,7925,6506,55.0,9073.0,50.857142857142854,7476.714285714285,3,11,277375
2024-11-29,0,0,17,50,49,7898,6429,42.0,7925.0,49.42857142857143,7499.428571428572,4,11,387002
2024-11-30,0,0,17,53,43,7410,6048,50.0,7898.0,49.714285714285715,7382.285714285715,5,11,318630
2024-12-01,0,0,17,42,34,8376,6501,53.0,7410.0,50.57142857142857,7663.142857142857,6,12,284784
2024-12-02,0,0,17,42,39,8337,6663,42.0,8376.0,48.285714285714285,8250.714285714286,0,12,325143
2024-12-03,0,0,17,58,45,11977,9245,42.0,8337.0,48.857142857142854,8713.714285714286,1,12,538965
2024-12-04,0,0,17,53,47,10674,8579,58.0,11977.0,48.57142857142857,8942.42857142857,2,12,501678
2024-12-05,0,0,17,74,59,9391,7644,53.0,10674.0,53.142857142857146,9151.857142857143,3,12,554069
2024-12-06,0,0,17,64,53,8984,7308,74.0,9391.0,55.142857142857146,9307.0,4,12,476152
2024-12-07,0,0,17,49,38,8854,7200,64.0,8984.0,54.57142857142857,9513.285714285714,5,12,336452
2024-12-08,0,0,17,48,41,7832,6392,49.0,8854.0,55.42857142857143,9435.57142857143,6,12,321112
2024-12-09,0,0,17,78,66,6246,5315,48.0,7832.0,60.57142857142857,9136.857142857143,0,12,412236
2024-12-10,0,0,17,55,48,9354,7618,78.0,6246.0,60.142857142857146,8762.142857142857,1,12,448992
2024-12-11,0,0,17,59,52,10177,8355,55.0,9354.0,61.0,8691.142857142857,2,12,529204
2024-12-12,0,0,17,73,64,10549,8525,59.0,10177.0,60.857142857142854,8856.57142857143,3,12,675136
2024-12-13,0,0,17,63,52,13237,10095,73.0,10549.0,60.714285714285715,9464.142857142857,4,12,688324
2024-12-14,0,0,17,59,48,15434,11521,63.0,13237.0,62.142857142857146,10404.142857142857,5,12,740832
2024-12-15,0,0,17,63,57,11759,9462,59.0,15434.0,64.28571428571429,10965.142857142857,6,12,670263
2024-12-16,0,0,17,82,73,10558,8774,63.0,11759.0,64.85714285714286,11581.142857142857,0,12,770734
2024-12-17,0,0,17,92,80,12750,9992,82.0,10558.0,70.14285714285714,12066.285714285714,1,12,1020000
2024-12-18,0,0,17,81,66,12358,9896,92.0,12750.0,73.28571428571429,12377.857142857143,2,12,815628
2024-12-19,0,0,17,97,85,10993,9034,81.0,12358.0,76.71428571428571,12441.285714285714,3,12,934405
2024-12-20,0,0,17,71,65,9322,7665,97.0,10993.0,77.85714285714286,11882.0,4,12,605930
2024-12-21,0,0,17,75,65,9467,7690,71.0,9322.0,80.14285714285714,11029.57142857143,5,12,615355
2024-12-22,0,0,17,72,64,7916,6666,75.0,9467.0,81.42857142857143,10480.57142857143,6,12,506624
2024-12-23,0,0,17,81,68,6068,5204,72.0,7916.0,81.28571428571429,9839.142857142857,0,12,412624
2024-12-24,0,0,17,41,37,6636,5753,81.0,6068.0,74.0,8965.714285714286,1,12,245532
2024-12-26,0,0,17,71,59,4038,3651,41.0,6636.0,72.57142857142857,7777.142857142857,3,12,238242
2024-12-27,0,0,17,41,33,10258,8559,71.0,4038.0,64.57142857142857,7672.142857142857,4,12,338514
2024-12-28,0,0,17,49,45,9930,8326,41.0,10258.0,61.42857142857143,7759.0,5,12,446850
2024-12-29,0,0,17,51,48,8576,7259,49.0,9930.0,58.0,7631.714285714285,6,12,411648
2024-12-30,0,0,17,51,42,6613,5733,51.0,8576.0,55.0,7445.571428571428,0,12,277746
2024-12-31,0,0,17,54,41,4144,3702,51.0,6613.0,51.142857142857146,7170.714285714285,1,12,169904
