report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-02,0,0,1,27,24,6660,5687,37.0,10590.0,32.0,8625.0,0,9,159840
2024-09-03,0,0,1,50,44,13538,10816,27.0,6660.0,38.0,10262.666666666666,1,9,595672
2024-09-04,0,0,1,43,33,13131,10528,50.0,13538.0,39.25,10979.75,2,9,433323
2024-09-05,0,0,1,41,34,14488,11582,43.0,13131.0,39.6,11681.4,3,9,492592
2024-09-06,0,0,1,52,44,14169,11421,41.0,14488.0,41.666666666666664,12096.0,4,9,623436
2024-09-07,0,0,1,46,32,14694,11564,52.0,14169.0,42.285714285714285,12467.142857142857,5,9,470208
2024-09-08,0,0,1,40,32,11374,9092,46.0,14694.0,42.714285714285715,12579.142857142857,6,9,363968
2024-09-09,0,0,1,59,45,9222,7680,40.0,11374.0,47.285714285714285,12945.142857142857,0,9,414990
2024-09-10,0,0,1,44,35,14945,11511,59.0,9222.0,46.42857142857143,13146.142857142857,1,9,523075
2024-09-11,0,0,1,38,34,15411,12020,44.0,14945.0,45.714285714285715,13471.857142857143,2,9,523974
2024-09-12,0,0,1,44,38,15444,12181,38.0,15411.0,46.142857142857146,13608.42857142857,3,9,586872
2024-09-13,0,0,1,57,43,12750,10313,44.0,15444.0,46.857142857142854,13405.714285714286,4,9,548250
2024-09-14,0,0,1,57,48,12754,10138,57.0,12750.0,48.42857142857143,13128.57142857143,5,9,612192
2024-09-15,0,0,1,45,39,10639,8486,57.0,12754.0,49.142857142857146,13023.57142857143,6,9,414921
2024-09-16,0,0,1,66,51,9373,7763,45.0,10639.0,50.142857142857146,13045.142857142857,0,9,478023
2024-09-17,0,0,1,57,45,13553,10696,66.0,9373.0,52.0,12846.285714285714,1,9,609885
2024-09-18,0,0,1,41,37,14818,11617,57.0,13553.0,52.42857142857143,12761.57142857143,2,9,548266
2024-09-19,0,0,1,62,48,13591,10789,41.0,14818.0,55.0,12496.857142857143,3,9,652368
2024-09-20,0,0,1,61,55,12451,9929,62.0,13591.0,55.57142857142857,12454.142857142857,4,9,684805
2024-09-21,0,0,1,35,28,11321,9002,61.0,12451.0,52.42857142857143,12249.42857142857,5,9,316988
2024-09-22,0,0,1,33,26,10279,8318,35.0,11321.0,50.714285714285715,12198.0,6,9,267254
2024-09-23,0,0,1,63,50,8173,6906,33.0,10279.0,50.285714285714285,12026.57142857143,0,9,408650
2024-09-24,0,0,1,62,50,13215,10399,63.0,8173.0,51.0,11978.285714285714,1,9,660750
2024-09-25,0,0,1,52,41,13921,10932,62.0,13215.0,52.57142857142857,11850.142857142857,2,9,570761
2024-09-26,0,0,1,40,37,11980,9564,52.0,13921.0,49.42857142857143,11620.0,3,9,443260
2024-09-27,0,0,1,40,30,11224,8977,40.0,11980.0,46.42857142857143,11444.714285714286,4,9,336720
2024-09-28,0,0,1,32,26,10860,8530,40.0,11224.0,46.0,11378.857142857143,5,9,282360
2024-09-29,0,0,1,36,32,9630,7716,32.0,10860.0,46.42857142857143,11286.142857142857,6,9,308160
2024-09-30,0,0,1,63,52,7785,6560,36.0,9630.0,46.42857142857143,11230.714285714286,0,9,404820
2024-10-01,0,0,1,32,26,12354,9839,63.0,7785.0,42.142857142857146,11107.714285714286,1,10,321204
2024-10-02,0,0,1,50,42,15435,11865,32.0,12354.0,41.857142857142854,11324.0,2,10,648270
2024-10-03,0,0,1,51,44,14146,11182,50.0,15435.0,43.42857142857143,11633.42857142857,3,10,622424
2024-10-04,0,0,1,53,49,13674,10937,51.0,14146.0,45.285714285714285,11983.42857142857,4,10,670026
2024-10-05,0,0,1,37,33,11826,9457,53.0,13674.0,46.0,12121.42857142857,5,10,390258
2024-10-06,0,0,1,44,35,9715,7899,37.0,11826.0,47.142857142857146,12133.57142857143,6,10,340025
2024-10-07,0,0,1,65,56,7399,6285,44.0,9715.0,47.42857142857143,12078.42857142857,0,10,414344
2024-10-08,0,0,1,48,40,13081,10380,65.0,7399.0,49.714285714285715,12182.285714285714,1,10,523240
2024-10-09,0,0,1,55,46,13267,10511,48.0,13081.0,50.42857142857143,11872.57142857143,2,10,610282
2024-10-10,0,0,1,43,41,11871,9507,55.0,13267.0,49.285714285714285,11547.57142857143,3,10,486711
2024-10-11,0,0,1,53,44,14755,11124,43.0,11871.0,49.285714285714285,11702.0,4,10,649220
2024-10-12,0,0,1,38,32,14670,11385,53.0,14755.0,49.42857142857143,12108.285714285714,5,10,469440
2024-10-13,0,0,1,49,38,12446,10014,38.0,14670.0,50.142857142857146,12498.42857142857,6,10,472948
2024-10-14,0,0,1,64,58,9539,7953,49.0,12446.0,50.0,12804.142857142857,0,10,553262
2024-10-15,0,0,1,81,66,13423,10524,64.0,9539.0,54.714285714285715,12853.0,1,10,885918
2024-10-16,0,0,1,62,48,14361,11228,81.0,13423.0,55.714285714285715,13009.285714285714,2,10,689328
2024-10-17,0,0,1,51,38,14324,11234,62.0,14361.0,56.857142857142854,13359.714285714286,3,10,544312
2024-10-18,0,0,1,40,31,12179,9710,51.0,14324.0,55.0,12991.714285714286,4,10,377549
2024-10-19,0,0,1,59,49,11571,9251,40.0,12179.0,58.0,12549.0,5,10,566979
2024-10-20,0,0,1,25,20,9860,7907,59.0,11571.0,54.57142857142857,12179.57142857143,6,10,197200
2024-10-21,0,0,1,49,42,6851,5842,25.0,9860.0,52.42857142857143,11795.57142857143,0,10,287742
2024-10-22,0,0,1,35,28,12384,9893,49.0,6851.0,45.857142857142854,11647.142857142857,1,10,346752
2024-10-23,0,0,1,26,22,12436,9978,35.0,12384.0,40.714285714285715,11372.142857142857,2,10,273592
2024-10-24,0,0,1,18,13,6881,5774,26.0,12436.0,36.0,10308.857142857143,3,10,89453
2024-10-25,0,0,1,53,45,8666,7318,18.0,6881.0,37.857142857142854,9807.0,4,10,389970
2024-10-26,0,0,1,0,0,12096,9703,53.0,8666.0,29.428571428571427,9882.0,5,10,0
2024-10-27,0,0,1,38,31,10013,8165,0.0,12096.0,31.285714285714285,9903.857142857143,6,10,310403
2024-10-28,0,0,1,80,67,7067,6033,38.0,10013.0,35.714285714285715,9934.714285714286,0,10,473489
2024-10-29,0,0,1,58,49,12472,9829,80.0,7067.0,39.0,9947.285714285714,1,10,611128
2024-10-30,0,0,1,61,46,11120,8937,58.0,12472.0,44.0,9759.285714285714,2,10,511520
2024-10-31,0,0,1,45,40,10600,8333,61.0,11120.0,47.857142857142854,10290.57142857143,3,10,424000
2024-11-01,0,0,1,51,46,8722,6999,45.0,10600.0,47.57142857142857,10298.57142857143,4,11,401212
2024-11-02,0,0,1,47,33,4478,3942,51.0,8722.0,54.285714285714285,9210.285714285714,5,11,147774
2024-11-03,0,0,1,25,20,6865,5812,47.0,4478.0,52.42857142857143,8760.57142857143,6,11,137300
2024-11-04,0,0,1,51,42,7190,6170,25.0,6865.0,48.285714285714285,8778.142857142857,0,11,301980
2024-11-05,0,0,1,44,38,12613,10262,51.0,7190.0,46.285714285714285,8798.285714285714,1,11,479294
2024-11-06,0,0,1,45,35,10886,8899,44.0,12613.0,44.0,8764.857142857143,2,11,381010
2024-11-07,0,0,1,40,31,11922,9602,45.0,10886.0,43.285714285714285,8953.714285714286,3,11,369582
2024-11-08,0,0,1,42,37,11527,9192,40.0,11922.0,42.0,9354.42857142857,4,11,426499
2024-11-09,0,0,1,45,36,11021,8695,42.0,11527.0,41.714285714285715,10289.142857142857,5,11,396756
2024-11-10,0,0,1,25,18,10116,8063,45.0,11021.0,41.714285714285715,10753.57142857143,6,11,182088
2024-11-11,0,0,1,35,33,8247,6832,25.0,10116.0,39.42857142857143,10904.57142857143,0,11,272151
2024-11-12,0,0,1,25,21,16484,12410,35.0,8247.0,36.714285714285715,11457.57142857143,1,11,346164
2024-11-13,0,0,1,29,25,17932,13573,25.0,16484.0,34.42857142857143,12464.142857142857,2,11,448300
2024-11-14,0,0,1,34,31,15086,11901,29.0,17932.0,33.57142857142857,12916.142857142857,3,11,467666
2024-11-15,0,0,1,63,56,12437,10005,34.0,15086.0,36.57142857142857,13046.142857142857,4,11,696472
2024-11-16,0,0,1,54,50,12246,9625,63.0,12437.0,37.857142857142854,13221.142857142857,5,11,612300
2024-11-17,0,0,1,27,24,11554,8945,54.0,12246.0,38.142857142857146,13426.57142857143,6,11,277296
2024-11-18,0,0,1,94,83,10079,8239,27.0,11554.0,46.57142857142857,13688.285714285714,0,11,836557
2024-11-19,0,0,1,100,89,15324,11876,94.0,10079.0,57.285714285714285,13522.57142857143,1,11,1363836
2024-11-20,0,0,1,69,54,12348,9975,100.0,15324.0,63.0,12724.857142857143,2,11,666792
2024-11-21,0,0,1,54,44,9397,7854,69.0,12348.0,65.85714285714286,11912.142857142857,3,11,413468
2024-11-22,0,0,1,92,69,9756,8010,54.0,9397.0,70.0,11529.142857142857,4,11,673164
2024-11-23,0,0,1,49,41,8675,7239,92.0,9756.0,69.28571428571429,11019.0,5,11,355675
2024-11-24,0,0,1,46,41,6982,5849,49.0,8675.0,72.0,10365.857142857143,6,11,286262
2024-11-25,0,0,1,91,72,4880,4285,46.0,6982.0,71.57142857142857,9623.142857142857,0,11,351360
2024-11-26,0,0,1,95,75,9971,8291,91.0,4880.0,70.85714285714286,8858.42857142857,1,11,747825
2024-11-27,0,0,1,105,86,9383,7817,95.0,9971.0,76.0,8434.857142857143,2,11,806938
2024-11-28,0,0,1,76,66,8538,7137,105.0,9383.0,79.14285714285714,8312.142857142857,3,11,563508
2024-11-29,0,0,1,45,39,8178,6835,76.0,8538.0,72.42857142857143,8086.714285714285,4,11,318942
2024-11-30,0,0,1,45,34,7647,6362,45.0,8178.0,71.85714285714286,7939.857142857143,5,11,259998
2024-12-01,0,0,1,59,53,9811,7821,45.0,7647.0,73.71428571428571,8344.0,6,12,519983
2024-12-02,0,0,1,87,70,7650,6454,59.0,9811.0,73.14285714285714,8739.714285714286,0,12,535500
2024-12-03,0,0,1,70,58,12342,9963,87.0,7650.0,69.57142857142857,9078.42857142857,1,12,715836
2024-12-04,0,0,1,61,52,11879,9794,70.0,12342.0,63.285714285714285,9435.0,2,12,617708
2024-12-05,0,0,1,85,77,11895,9515,61.0,11879.0,64.57142857142857,9914.57142857143,3,12,915915
2024-12-06,0,0,1,65,59,11143,9051,85.0,11895.0,67.42857142857143,10338.142857142857,4,12,657437
2024-12-07,0,0,1,70,60,11879,9443,65.0,11143.0,71.0,10942.714285714286,5,12,712740
2024-12-08,0,0,1,76,63,9925,8019,70.0,11879.0,73.42857142857143,10959.0,6,12,625275
2024-12-09,0,0,1,85,66,10304,8576,76.0,9925.0,73.14285714285714,11338.142857142857,0,12,680064
2024-12-10,0,0,1,74,55,13700,11018,85.0,10304.0,73.71428571428571,11532.142857142857,1,12,753500
2024-12-11,0,0,1,82,69,15758,12407,74.0,13700.0,76.71428571428571,12086.285714285714,2,12,1087302
2024-12-12,0,0,1,60,49,15864,12580,82.0,15758.0,73.14285714285714,12653.285714285714,3,12,777336
2024-12-13,0,0,1,87,74,14711,11805,60.0,15864.0,76.28571428571429,13163.0,4,12,1088614
2024-12-14,0,0,1,77,67,16698,13213,87.0,14711.0,77.28571428571429,13851.42857142857,5,12,1118766
2024-12-15,0,0,1,79,66,14848,11973,77.0,16698.0,77.71428571428571,14554.714285714286,6,12,979968
2024-12-16,0,0,1,84,74,13959,11456,79.0,14848.0,77.57142857142857,15076.857142857143,0,12,1032966
2024-12-17,0,0,1,121,103,16439,13202,84.0,13959.0,84.28571428571429,15468.142857142857,1,12,1693217
2024-12-18,0,0,1,114,100,16964,13481,121.0,16439.0,88.85714285714286,15640.42857142857,2,12,1696400
