report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-10-24,0,1,22,46,37,6781,5671,55.0,8595.0,48.0,6826.285714285715,3,10,250897
2024-10-26,0,1,22,82,66,7972,6584,46.0,6781.0,51.857142857142854,6928.714285714285,5,10,526152
2024-10-27,0,1,22,42,34,7147,5993,82.0,7972.0,50.0,6961.857142857143,6,10,242998
2024-10-28,0,1,22,47,41,3869,3489,42.0,7147.0,50.714285714285715,6612.857142857143,0,10,158629
2024-10-29,0,1,22,37,34,8039,6572,47.0,3869.0,49.57142857142857,7209.142857142857,1,10,273326
2024-10-30,0,1,22,55,47,6401,5351,37.0,8039.0,52.0,6972.0,2,10,300847
2024-10-31,0,1,22,53,43,6068,5026,55.0,6401.0,51.714285714285715,6611.0,3,10,260924
2024-11-01,0,1,22,44,41,6583,5351,53.0,6068.0,51.42857142857143,6582.714285714285,4,11,269903
2024-11-02,0,1,22,37,32,2463,2275,44.0,6583.0,45.0,5795.714285714285,5,11,78816
2024-11-03,0,1,22,41,33,5941,5036,37.0,2463.0,44.857142857142854,5623.428571428572,6,11,196053
2024-11-04,0,1,22,44,36,6749,5743,41.0,5941.0,44.42857142857143,6034.857142857143,0,11,242964
2024-11-05,0,1,22,42,35,10687,8587,44.0,6749.0,45.142857142857146,6413.142857142857,1,11,374045
2024-11-06,0,1,22,48,43,9631,7824,42.0,10687.0,44.142857142857146,6874.571428571428,2,11,414133
2024-11-07,0,1,22,59,57,8047,6536,48.0,9631.0,45.0,7157.285714285715,3,11,458679
2024-11-08,0,1,22,42,37,7510,6148,59.0,8047.0,44.714285714285715,7289.714285714285,4,11,277870
2024-11-09,0,1,22,53,44,6946,5729,42.0,7510.0,47.0,7930.142857142857,5,11,305624
2024-11-10,0,1,22,41,38,6637,5424,53.0,6946.0,47.0,8029.571428571428,6,11,252206
2024-11-11,0,1,22,55,47,4403,3875,41.0,6637.0,48.57142857142857,7694.428571428572,0,11,206941
2024-11-12,0,1,22,39,29,11789,9081,55.0,4403.0,48.142857142857146,7851.857142857143,1,11,341881
2024-11-13,0,1,22,65,55,12306,9503,39.0,11789.0,50.57142857142857,8234.0,2,11,676830
2024-11-14,0,1,22,71,67,9252,7607,65.0,12306.0,52.285714285714285,8406.142857142857,3,11,619884
2024-11-15,0,1,22,60,56,7876,6510,71.0,9252.0,54.857142857142854,8458.42857142857,4,11,441056
2024-11-16,0,1,22,53,42,8666,6961,60.0,7876.0,54.857142857142854,8704.142857142857,5,11,363972
2024-11-17,0,1,22,80,72,9206,7142,53.0,8666.0,60.42857142857143,9071.142857142857,6,11,662832
2024-11-18,0,1,22,62,55,4544,3943,80.0,9206.0,61.42857142857143,9091.285714285714,0,11,249920
2024-11-19,0,1,22,66,58,10036,8064,62.0,4544.0,65.28571428571429,8840.857142857143,1,11,582088
2024-11-20,0,1,22,61,51,9541,7802,66.0,10036.0,64.71428571428571,8445.857142857143,2,11,486591
2024-11-21,0,1,22,54,51,8411,6903,61.0,9541.0,62.285714285714285,8325.714285714286,3,11,428961
2024-11-22,0,1,22,60,56,7718,6355,54.0,8411.0,62.285714285714285,8303.142857142857,4,11,432208
2024-11-23,0,1,22,64,55,7573,6243,60.0,7718.0,63.857142857142854,8147.0,5,11,416515
2024-11-24,0,1,22,43,40,6513,5478,64.0,7573.0,58.57142857142857,7762.285714285715,6,11,260520
2024-11-25,0,1,22,61,51,3738,3381,43.0,6513.0,58.42857142857143,7647.142857142857,0,11,190638
2024-11-26,0,1,22,45,40,8071,6705,61.0,3738.0,55.42857142857143,7366.428571428572,1,11,322840
2024-11-27,0,1,22,46,39,8178,6814,45.0,8071.0,53.285714285714285,7171.714285714285,2,11,318942
2024-11-28,0,1,22,78,64,7501,6239,46.0,8178.0,56.714285714285715,7041.714285714285,3,11,480064
2024-11-29,0,1,22,59,49,7725,6311,78.0,7501.0,56.57142857142857,7042.714285714285,4,11,378525
2024-11-30,0,1,22,46,42,7126,5940,59.0,7725.0,54.0,6978.857142857143,5,11,299292
2024-12-01,0,1,22,45,40,8989,6964,46.0,7126.0,54.285714285714285,7332.571428571428,6,12,359560
2024-12-02,0,1,22,52,40,7786,6355,45.0,8989.0,53.0,7910.857142857143,0,12,311440
2024-12-03,0,1,22,66,59,11006,8679,52.0,7786.0,56.0,8330.142857142857,1,12,649354
2024-12-04,0,1,22,59,54,10010,8235,66.0,11006.0,57.857142857142854,8591.857142857143,2,12,540540
2024-12-05,0,1,22,79,68,9055,7481,59.0,10010.0,58.0,8813.857142857143,3,12,615740
2024-12-06,0,1,22,51,45,8860,7216,79.0,9055.0,56.857142857142854,8976.0,4,12,398700
2024-12-07,0,1,22,45,41,8687,7038,51.0,8860.0,56.714285714285715,9199.0,5,12,356167
2024-12-08,0,1,22,51,44,7815,6551,45.0,8687.0,57.57142857142857,9031.285714285714,6,12,343860
2024-12-09,0,1,22,58,46,6084,5249,51.0,7815.0,58.42857142857143,8788.142857142857,0,12,279864
2024-12-10,0,1,22,51,49,9184,7512,58.0,6084.0,56.285714285714285,8527.857142857143,1,12,450016
2024-12-11,0,1,22,60,53,11663,9303,51.0,9184.0,56.42857142857143,8764.0,2,12,618139
2024-12-12,0,1,22,65,58,10070,8218,60.0,11663.0,54.42857142857143,8909.0,3,12,584060
2024-12-13,0,1,22,66,59,15499,11353,65.0,10070.0,56.57142857142857,9857.42857142857,4,12,914441
2024-12-14,0,1,22,73,68,14617,11181,66.0,15499.0,60.57142857142857,10704.57142857143,5,12,993956
2024-12-15,0,1,22,88,79,14206,11301,73.0,14617.0,65.85714285714286,11617.57142857143,6,12,1122274
2024-12-16,0,1,22,98,84,10863,9126,88.0,14206.0,71.57142857142857,12300.285714285714,0,12,912492
2024-12-17,0,1,22,88,82,13639,10672,98.0,10863.0,76.85714285714286,12936.714285714286,1,12,1118398
2024-12-18,0,1,22,75,66,13343,10730,88.0,13639.0,79.0,13176.714285714286,2,12,880638
2024-12-19,0,1,22,84,78,11497,9385,75.0,13343.0,81.71428571428571,13380.57142857143,3,12,896766
2024-12-20,0,1,22,81,72,8567,7271,84.0,11497.0,83.85714285714286,12390.285714285714,4,12,616824
2024-12-21,0,1,22,82,76,10208,8292,81.0,8567.0,85.14285714285714,11760.42857142857,5,12,775808
2024-12-22,0,1,22,65,56,8100,6699,82.0,10208.0,81.85714285714286,10888.142857142857,6,12,453600
2024-12-23,0,1,22,79,68,5630,4964,65.0,8100.0,79.14285714285714,10140.57142857143,0,12,382840
2024-12-24,0,1,22,57,48,7780,6603,79.0,5630.0,74.71428571428571,9303.57142857143,1,12,373440
2024-12-26,0,1,22,74,69,5370,4799,57.0,7780.0,74.57142857142857,8164.571428571428,3,12,370530
2024-12-27,0,1,22,56,47,10065,8286,74.0,5370.0,70.57142857142857,7960.0,4,12,473055
2024-12-28,0,1,22,55,51,10934,9069,56.0,10065.0,66.85714285714286,8298.142857142857,5,12,557634
2024-12-29,0,1,22,47,44,8731,7405,55.0,10934.0,61.857142857142854,8087.142857142857,6,12,384164
2024-12-30,0,1,22,61,53,7853,6767,47.0,8731.0,61.285714285714285,8051.857142857143,0,12,416209
2024-12-31,0,1,22,58,54,7045,6081,61.0,7853.0,58.285714285714285,8254.0,1,12,380430
