report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-12-08,0,1,4,55,47,11450,9513,45.0,12404.0,58.0,14272.57142857143,6,12,538150
2024-12-09,0,1,4,71,57,15937,12626,55.0,11450.0,60.57142857142857,14338.142857142857,0,12,908409
2024-12-10,0,1,4,66,57,12721,10691,71.0,15937.0,61.42857142857143,13985.57142857143,1,12,725097
2024-12-11,0,1,4,70,65,14753,12111,66.0,12721.0,63.857142857142854,13959.857142857143,2,12,958945
2024-12-12,0,1,4,64,59,18072,14269,70.0,14753.0,63.57142857142857,14556.857142857143,3,12,1066248
2024-12-13,0,1,4,71,64,18726,14873,64.0,18072.0,63.142857142857146,14866.142857142857,4,12,1198464
2024-12-14,0,1,4,71,59,21454,16406,71.0,18726.0,66.85714285714286,16159.0,5,12,1265786
2024-12-15,0,1,4,54,46,19834,15686,71.0,21454.0,66.71428571428571,17356.714285714286,6,12,912364
2024-12-16,0,1,4,74,65,16924,13879,54.0,19834.0,67.14285714285714,17497.714285714286,0,12,1100060
2024-12-17,0,1,4,85,68,16631,13605,74.0,16924.0,69.85714285714286,18056.285714285714,1,12,1130908
2024-12-18,0,1,4,70,59,17524,14288,85.0,16631.0,69.85714285714286,18452.14285714286,2,12,1033916
2024-12-19,0,1,4,78,74,18556,14956,70.0,17524.0,71.85714285714286,18521.285714285714,3,12,1373144
2024-12-20,0,1,4,84,75,15687,12729,78.0,18556.0,73.71428571428571,18087.14285714286,4,12,1176525
2024-12-21,0,1,4,78,72,14404,11767,84.0,15687.0,74.71428571428571,17080.0,5,12,1037088
2024-12-22,0,1,4,54,46,12177,10073,78.0,14404.0,74.71428571428571,15986.142857142857,6,12,560142
2024-12-23,0,1,4,78,63,13201,10885,54.0,12177.0,75.28571428571429,15454.285714285714,0,12,831663
2024-12-24,0,1,4,32,29,5790,5148,78.0,13201.0,67.71428571428571,13905.57142857143,1,12,167910
2024-12-26,0,1,4,57,55,10432,8683,32.0,5790.0,65.85714285714286,12892.42857142857,3,12,573760
2024-12-27,0,1,4,48,44,14340,11988,57.0,10432.0,61.57142857142857,12290.142857142857,4,12,630960
2024-12-28,0,1,4,47,37,14513,12170,48.0,14340.0,56.285714285714285,12122.42857142857,5,12,536981
2024-12-29,0,1,4,50,42,13568,11540,47.0,14513.0,52.285714285714285,12003.0,6,12,569856
2024-12-30,0,1,4,56,50,12711,10673,50.0,13568.0,52.57142857142857,12079.285714285714,0,12,635550
2024-12-31,0,1,4,31,27,4970,4540,56.0,12711.0,45.857142857142854,10903.42857142857,1,12,134190
