report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-02,2,4,20,50,44,4094,3685,53.0,8931.0,51.5,6512.5,0,9,180136
2024-09-03,2,4,20,50,46,9628,7942,50.0,4094.0,51.0,7551.0,1,9,442888
2024-09-04,2,4,20,43,38,9259,7666,50.0,9628.0,49.0,7978.0,2,9,351842
2024-09-05,2,4,20,64,58,8722,7308,43.0,9259.0,52.0,8126.8,3,9,505876
2024-09-06,2,4,20,52,40,9668,8068,64.0,8722.0,52.0,8383.666666666666,4,9,386720
2024-09-07,2,4,20,51,35,9022,7639,52.0,9668.0,51.857142857142854,8474.857142857143,5,9,315770
2024-09-08,2,4,20,57,48,7759,6612,51.0,9022.0,52.42857142857143,8307.42857142857,6,9,372432
2024-09-09,2,4,20,40,37,7729,6585,57.0,7759.0,51.0,8826.714285714286,0,9,285973
2024-09-10,2,4,20,57,48,8885,7320,40.0,7729.0,52.0,8720.57142857143,1,9,426480
2024-09-11,2,4,20,57,48,11621,9342,57.0,8885.0,54.0,9058.0,2,9,557808
2024-09-12,2,4,20,60,54,12462,9990,57.0,11621.0,53.42857142857143,9592.285714285714,3,9,672948
2024-09-13,2,4,20,89,67,10101,8356,60.0,12462.0,58.714285714285715,9654.142857142857,4,9,676767
2024-09-14,2,4,20,66,55,7654,6467,89.0,10101.0,60.857142857142854,9458.714285714286,5,9,420970
2024-09-15,2,4,20,54,49,7504,6309,66.0,7654.0,60.42857142857143,9422.285714285714,6,9,367696
2024-09-16,2,4,20,89,71,6370,5417,54.0,7504.0,67.42857142857143,9228.142857142857,0,9,452270
2024-09-17,2,4,20,49,47,8788,7237,89.0,6370.0,66.28571428571429,9214.285714285714,1,9,413036
2024-09-18,2,4,20,63,55,10838,8810,49.0,8788.0,67.14285714285714,9102.42857142857,2,9,596090
