report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction
2024-09-19,0,0,8,93,76,17475,14695,90.0,17484.0,111.85714285714286,16544.285714285714,3,9,1328100
2024-09-20,0,0,8,111,95,16999,14222,93.0,17475.0,110.71428571428571,16229.714285714286,4,9,1614905
2024-09-21,0,0,8,74,58,15526,12947,111.0,16999.0,100.71428571428571,16019.0,5,9,900508
2024-09-22,0,0,8,86,69,12947,10767,74.0,15526.0,97.28571428571429,16020.857142857143,6,9,893343
2024-09-23,0,0,8,113,87,15712,13174,86.0,12947.0,100.57142857142857,16436.714285714286,0,9,1366944
2024-09-24,0,0,8,105,77,17892,14693,113.0,15712.0,96.0,16290.714285714286,1,9,1377684
2024-09-25,0,0,8,91,75,15684,13258,105.0,17892.0,96.14285714285714,16033.57142857143,2,9,1176300
2024-09-26,0,0,8,116,90,17339,14353,91.0,15684.0,99.42857142857143,16014.142857142857,3,9,1560510
2024-09-27,0,0,8,107,86,15028,12522,116.0,17339.0,98.85714285714286,15732.57142857143,4,9,1292408
2024-09-28,0,0,8,87,75,14771,12071,107.0,15028.0,100.71428571428571,15624.714285714286,5,9,1107825
2024-09-29,0,0,8,92,76,12202,10142,87.0,14771.0,101.57142857142857,15518.285714285714,6,9,927352
2024-09-30,0,0,8,100,80,13487,11297,92.0,12202.0,99.71428571428571,15200.42857142857,0,9,1078960
2024-10-01,0,0,8,94,72,15332,12762,100.0,13487.0,98.14285714285714,14834.714285714286,1,10,1103904
2024-10-02,0,0,8,117,92,18556,15180,94.0,15332.0,101.85714285714286,15245.0,2,10,1707152
2024-10-03,0,0,8,94,77,20107,16240,117.0,18556.0,98.71428571428571,15640.42857142857,3,10,1548239
2024-10-04,0,0,8,94,76,15431,12757,94.0,20107.0,96.85714285714286,15698.0,4,10,1172756
2024-10-05,0,0,8,66,58,16372,13333,94.0,15431.0,93.85714285714286,15926.714285714286,5,10,949576
2024-10-06,0,0,8,30,25,9651,8190,66.0,16372.0,85.0,15562.285714285714,6,10,241275
2024-10-07,0,0,8,94,75,13019,10947,30.0,9651.0,84.14285714285714,15495.42857142857,0,10,976425
2024-10-08,0,0,8,81,65,14425,12063,94.0,13019.0,82.28571428571429,15365.857142857143,1,10,937625
2024-10-09,0,0,8,65,55,15750,13139,81.0,14425.0,74.85714285714286,14965.0,2,10,866250
2024-10-10,0,0,8,79,70,15397,12857,65.0,15750.0,72.71428571428571,14292.142857142857,3,10,1077790
2024-10-11,0,0,8,38,27,15466,12529,79.0,15397.0,64.71428571428571,14297.142857142857,4,10,417582
2024-10-12,0,0,8,106,90,16644,13533,38.0,15466.0,70.42857142857143,14336.0,5,10,1497960
2024-10-13,0,0,8,105,83,15737,12956,106.0,16644.0,81.14285714285714,15205.42857142857,6,10,1306171
2024-10-14,0,0,8,117,91,15958,13358,105.0,15737.0,84.42857142857143,15625.285714285714,0,10,1452178
2024-10-15,0,0,8,125,93,17046,14112,117.0,15958.0,90.71428571428571,15999.714285714286,1,10,1585278
2024-10-16,0,0,8,89,73,16140,13427,125.0,17046.0,94.14285714285714,16055.42857142857,2,10,1178220
2024-10-17,0,0,8,106,92,18692,15262,89.0,16140.0,98.0,16526.14285714286,3,10,1719664
2024-10-18,0,0,8,87,65,14883,12459,106.0,18692.0,105.0,16442.85714285714,4,10,967395
2024-10-19,0,0,8,101,82,13692,11574,87.0,14883.0,104.28571428571429,16021.142857142857,5,10,1122744
2024-10-20,0,0,8,84,63,9765,8307,101.0,13692.0,101.28571428571429,15168.0,6,10,615195
2024-10-21,0,0,8,109,88,11475,9848,84.0,9765.0,100.14285714285714,14527.57142857143,0,10,1009800
2024-10-22,0,0,8,69,57,14027,11720,109.0,11475.0,92.14285714285714,14096.285714285714,1,10,799539
2024-10-23,0,0,8,90,67,13570,11292,69.0,14027.0,92.28571428571429,13729.142857142857,2,10,909190
2024-10-24,0,0,8,47,37,10835,9165,90.0,13570.0,83.85714285714286,12606.714285714286,3,10,400895
2024-10-25,0,0,8,13,13,8229,7196,47.0,10835.0,73.28571428571429,11656.142857142857,4,10,106977
2024-10-26,0,0,8,81,71,11883,9963,13.0,8229.0,70.42857142857143,11397.714285714286,5,10,843693
2024-10-27,0,0,8,84,68,10301,8665,81.0,11883.0,70.42857142857143,11474.285714285714,6,10,700468
2024-10-28,0,0,8,93,74,10781,9224,84.0,10301.0,68.14285714285714,11375.142857142857,0,10,797794
2024-10-29,0,0,8,83,66,13382,10995,93.0,10781.0,70.14285714285714,11283.0,1,10,883212
2024-10-30,0,0,8,68,64,12051,10025,83.0,13382.0,67.0,11066.0,2,10,771264
2024-10-31,0,0,8,60,52,11249,9389,68.0,12051.0,68.85714285714286,11125.142857142857,3,10,584948
2024-11-01,0,0,8,61,54,8778,7379,60.0,11249.0,75.71428571428571,11203.57142857143,4,11,474012
2024-11-02,0,0,8,77,60,6750,5841,61.0,8778.0,75.14285714285714,10470.285714285714,5,11,405000
2024-11-03,0,0,8,34,29,6533,5651,77.0,6750.0,68.0,9932.0,6,11,189457
2024-11-04,0,0,8,71,54,12316,10291,34.0,6533.0,64.85714285714286,10151.285714285714,0,11,665064
2024-11-05,0,0,8,82,62,13412,11125,71.0,12316.0,64.71428571428571,10155.57142857143,1,11,831544
2024-11-06,0,0,8,63,52,14170,11846,82.0,13412.0,64.0,10458.285714285714,2,11,736840
2024-11-07,0,0,8,83,69,13166,10995,63.0,14170.0,67.28571428571429,10732.142857142857,3,11,908454
2024-11-08,0,0,8,65,55,13098,10880,83.0,13166.0,67.85714285714286,11349.285714285714,4,11,720390
2024-11-09,0,0,8,65,53,11337,9254,65.0,13098.0,66.14285714285714,12004.57142857143,5,11,600861
2024-11-10,0,0,8,52,43,8854,7344,65.0,11337.0,68.71428571428571,12336.142857142857,6,11,380722
2024-11-11,0,0,8,75,61,10871,9146,52.0,8854.0,69.28571428571429,12129.714285714286,0,11,663131
2024-11-12,0,0,8,68,57,16040,12661,75.0,10871.0,67.28571428571429,12505.142857142857,1,11,914280
2024-11-13,0,0,8,93,78,14763,11955,68.0,16040.0,71.57142857142857,12589.857142857143,2,11,1151514
2024-11-14,0,0,8,94,77,13933,11484,93.0,14763.0,73.14285714285714,12699.42857142857,3,11,1072841
2024-11-15,0,0,8,110,94,12832,10537,94.0,13933.0,79.57142857142857,12661.42857142857,4,11,1206208
2024-11-16,0,0,8,100,86,12387,10053,110.0,12832.0,84.57142857142857,12811.42857142857,5,11,1065282
2024-11-17,0,0,8,58,50,8900,7251,100.0,12387.0,85.42857142857143,12818.0,6,11,445000
2024-11-18,0,0,8,130,101,10646,8954,58.0,8900.0,93.28571428571429,12785.857142857143,0,11,1075246
2024-11-19,0,0,8,92,77,15090,12221,130.0,10646.0,96.71428571428571,12650.142857142857,1,11,1161930
2024-11-20,0,0,8,101,87,13545,11292,92.0,15090.0,97.85714285714286,12476.142857142857,2,11,1178415
2024-11-21,0,0,8,120,101,12456,10366,101.0,13545.0,101.57142857142857,12265.142857142857,3,11,1258056
2024-11-22,0,0,8,83,68,10646,8993,120.0,12456.0,97.71428571428571,11952.857142857143,4,11,723928
2024-11-23,0,0,8,113,93,9985,8481,83.0,10646.0,99.57142857142857,11609.714285714286,5,11,928605
2024-11-24,0,0,8,64,56,9236,7788,113.0,9985.0,100.42857142857143,11657.714285714286,6,11,517216
2024-11-25,0,0,8,83,70,7291,6365,64.0,9236.0,93.71428571428571,11178.42857142857,0,11,510370
2024-11-26,0,0,8,105,90,12707,10577,83.0,7291.0,95.57142857142857,10838.0,1,11,1143630
2024-11-27,0,0,8,84,67,12944,10881,105.0,12707.0,93.14285714285714,10752.142857142857,2,11,867248
2024-11-28,0,0,8,90,73,11095,9352,84.0,12944.0,88.85714285714286,10557.714285714286,3,11,809935
2024-11-29,0,0,8,58,49,10730,8986,90.0,11095.0,85.28571428571429,10569.714285714286,4,11,525770
2024-11-30,0,0,8,75,68,9977,8334,58.0,10730.0,79.85714285714286,10568.57142857143,5,11,678436
2024-12-01,0,0,8,65,59,9476,7445,75.0,9977.0,80.0,10602.857142857143,6,12,559084
2024-12-02,0,0,8,78,72,10034,8250,65.0,9476.0,79.28571428571429,10994.714285714286,0,12,722448
2024-12-03,0,0,8,69,59,12055,10032,78.0,10034.0,74.14285714285714,10901.57142857143,1,12,711245
2024-12-04,0,0,8,90,72,13890,11584,69.0,12055.0,75.0,11036.714285714286,2,12,1000080
2024-12-05,0,0,8,60,54,13362,11091,90.0,13890.0,70.71428571428571,11360.57142857143,3,12,721548
2024-12-06,0,0,8,111,97,11731,9798,60.0,13362.0,78.28571428571429,11503.57142857143,4,12,1137907
2024-12-07,0,0,8,102,79,11384,9451,111.0,11731.0,82.14285714285714,11704.57142857143,5,12,899336
2024-12-08,0,0,8,53,46,7878,6687,102.0,11384.0,80.42857142857143,11476.285714285714,6,12,362388
2024-12-09,0,0,8,65,52,13001,10753,53.0,7878.0,78.57142857142857,11900.142857142857,0,12,676052
2024-12-10,0,0,8,86,69,13423,11211,65.0,13001.0,81.0,12095.57142857143,1,12,926187
2024-12-11,0,0,8,83,65,15275,12563,86.0,13423.0,80.0,12293.42857142857,2,12,992875
2024-12-12,0,0,8,107,91,15999,13136,83.0,15275.0,86.71428571428571,12670.142857142857,3,12,1455909
2024-12-13,0,0,8,112,96,17087,13535,107.0,15999.0,86.85714285714286,13435.285714285714,4,12,1640352
2024-12-14,0,0,8,97,85,16262,12651,112.0,17087.0,86.14285714285714,14132.142857142857,5,12,1382270
2024-12-15,0,0,8,96,81,13759,11238,97.0,16262.0,92.28571428571429,14972.285714285714,6,12,1114479
2024-12-16,0,0,8,110,99,16551,13464,96.0,13759.0,98.71428571428571,15479.42857142857,0,12,1638549
2024-12-17,0,0,8,129,102,15873,12994,110.0,16551.0,104.85714285714286,15829.42857142857,1,12,1619046
2024-12-18,0,0,8,120,99,14853,12173,129.0,15873.0,110.14285714285714,15769.142857142857,2,12,1470447
2024-12-19,0,0,8,128,101,13608,11381,120.0,14853.0,113.14285714285714,15427.57142857143,3,12,1374408
2024-12-20,0,0,8,87,70,14806,12104,128.0,13608.0,109.57142857142857,15101.714285714286,4,12,1036420
2024-12-21,0,0,8,101,83,11739,9762,87.0,14806.0,110.14285714285714,14455.57142857143,5,12,974337
2024-12-22,0,0,8,82,71,9414,7834,101.0,11739.0,108.14285714285714,13834.857142857143,6,12,668394
2024-12-23,0,0,8,73,62,11152,9233,82.0,9414.0,102.85714285714286,13063.57142857143,0,12,691424
2024-12-24,0,0,8,10,10,5747,5089,73.0,11152.0,85.85714285714286,11617.0,1,12,57470
2024-12-26,0,0,8,70,52,6780,5744,10.0,5747.0,78.71428571428571,10463.714285714286,3,12,352560
2024-12-27,0,0,8,98,84,11572,9740,70.0,6780.0,74.42857142857143,10172.857142857143,4,12,972048
2024-12-28,0,0,8,59,52,10892,9291,98.0,11572.0,70.42857142857143,9613.714285714286,5,12,566384
2024-12-29,0,0,8,44,35,10335,8793,59.0,10892.0,62.285714285714285,9413.142857142857,6,12,361725
2024-12-30,0,0,8,79,69,11609,9666,44.0,10335.0,61.857142857142854,9726.714285714286,0,12,801021
2024-12-31,0,0,8,44,39,5934,5189,79.0,11609.0,57.714285714285715,8981.285714285714,1,12,231426
