report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-09-20,0,1,23,58,55,12028,9961,61.0,10929.0,53.85714285714285,10902.42857142857,4,9,661540,0,0,0,0,0,0
2024-09-21,0,1,23,58,50,10587,8868,58.0,12028.0,53.57142857142857,10941.714285714286,5,9,529350,0,0,0,0,0,0
2024-09-22,0,1,23,48,39,8986,7564,58.0,10587.0,51.71428571428572,10814.42857142857,6,9,350454,0,0,0,0,0,0
2024-09-23,0,1,23,50,41,7421,6500,48.0,8986.0,52.71428571428572,10686.57142857143,0,9,304261,0,0,0,0,0,0
2024-09-24,0,1,23,41,34,10466,8748,50.0,7421.0,51.0,10660.714285714286,1,9,355844,0,0,0,0,0,0
2024-09-25,0,1,23,51,47,11379,9601,41.0,10466.0,52.42857142857143,10256.57142857143,2,9,534813,0,0,0,0,0,0
2024-09-26,0,1,23,54,43,11222,9344,51.0,11379.0,51.42857142857143,10298.42857142857,3,9,482546,0,0,0,0,0,0
2024-09-27,0,1,23,59,53,9141,7741,54.0,11222.0,51.57142857142857,9886.0,4,9,484473,0,0,0,0,0,0
2024-09-28,0,1,23,43,36,9258,7651,59.0,9141.0,49.42857142857143,9696.142857142857,5,9,333288,0,0,0,0,0,0
2024-09-29,0,1,23,44,37,9593,7996,43.0,9258.0,48.85714285714285,9782.857142857143,6,9,354941,0,0,0,0,0,0
2024-09-30,0,1,23,47,44,7653,6541,44.0,9593.0,48.42857142857143,9816.0,0,9,336732,0,0,0,0,1,1
2024-10-01,0,1,23,45,36,8996,7571,47.0,7653.0,49.0,9606.0,1,10,323856,0,0,0,0,0,0
2024-10-02,0,1,23,37,35,10872,9012,45.0,8996.0,47.0,9533.57142857143,2,10,380520,0,0,0,0,0,0
2024-10-03,0,1,23,31,28,16542,12852,37.0,10872.0,43.71428571428572,10293.57142857143,3,10,463176,0,0,0,0,0,0
2024-10-04,0,1,23,45,42,13908,11293,31.0,16542.0,41.71428571428572,10974.57142857143,4,10,584136,0,0,0,0,0,0
2024-10-05,0,1,23,34,30,12003,9949,45.0,13908.0,40.42857142857143,11366.714285714286,5,10,360090,0,0,0,0,0,0
2024-10-06,0,1,23,42,37,10656,8864,34.0,12003.0,40.142857142857146,11518.57142857143,6,10,394272,0,0,0,0,0,0
2024-10-07,0,1,23,51,48,7519,6589,42.0,10656.0,40.71428571428572,11499.42857142857,0,10,360912,0,0,0,0,0,0
2024-10-08,0,1,23,41,34,10275,8570,51.0,7519.0,40.142857142857146,11682.142857142857,1,10,349350,0,0,0,0,0,0
2024-10-09,0,1,23,37,29,13777,11090,41.0,10275.0,40.142857142857146,12097.142857142857,2,10,399533,0,0,0,0,0,0
2024-10-10,0,1,23,63,54,11713,9659,37.0,13777.0,44.71428571428572,11407.285714285714,3,10,632502,0,1,0,0,0,1
2024-10-11,0,1,23,35,30,12582,10037,63.0,11713.0,43.285714285714285,11217.857142857143,4,10,377460,0,0,0,0,0,0
2024-10-12,0,1,23,52,44,11981,9907,35.0,12582.0,45.85714285714285,11214.714285714286,5,10,527164,0,0,0,0,0,0
2024-10-13,0,1,23,49,43,13354,10922,52.0,11981.0,46.85714285714285,11600.142857142857,6,10,574222,0,0,0,0,0,0
2024-10-14,0,1,23,77,61,10098,8526,49.0,13354.0,50.57142857142857,11968.57142857143,0,10,615978,0,0,0,0,0,0
2024-10-15,0,1,23,70,58,11165,9283,77.0,10098.0,54.71428571428572,12095.714285714286,1,10,647570,0,0,0,0,1,1
2024-10-16,0,1,23,59,56,12440,10220,70.0,11165.0,57.85714285714285,11904.714285714286,2,10,696640,0,0,0,0,0,0
2024-10-17,0,1,23,56,52,12920,10443,59.0,12440.0,56.85714285714285,12077.142857142857,3,10,671840,0,0,0,0,0,0
2024-10-18,0,1,23,46,36,10124,8483,56.0,12920.0,58.42857142857143,11726.0,4,10,364464,0,0,0,0,0,0
2024-10-19,0,1,23,63,52,11697,9650,46.0,10124.0,60.0,11685.42857142857,5,10,608244,0,0,0,0,0,0
2024-10-20,0,1,23,33,32,10017,8342,63.0,11697.0,57.71428571428572,11208.714285714286,6,10,320544,0,0,0,0,0,0
2024-10-21,0,1,23,60,46,6125,5414,33.0,10017.0,55.285714285714285,10641.142857142857,0,10,281750,0,0,0,0,0,0
2024-10-22,0,1,23,37,34,10447,8679,60.0,6125.0,50.57142857142857,10538.57142857143,1,10,355198,0,0,0,0,0,0
2024-10-23,0,1,23,50,40,10030,8410,37.0,10447.0,49.285714285714285,10194.285714285714,2,10,401200,0,0,0,0,0,0
2024-10-24,0,1,23,34,29,8125,6960,50.0,10030.0,46.142857142857146,9509.285714285714,3,10,235625,0,0,0,0,0,0
2024-10-25,0,1,23,59,48,7885,6845,34.0,8125.0,48.0,9189.42857142857,4,10,378480,0,0,0,0,0,0
2024-10-26,0,1,23,0,0,12338,10128,59.0,7885.0,39.0,9281.0,5,10,0,0,0,0,0,0,0
2024-10-27,0,1,23,73,65,10060,8488,0.0,12338.0,44.71428571428572,9287.142857142857,6,10,653900,0,0,0,0,0,0
2024-10-28,0,1,23,49,45,6135,5478,73.0,10060.0,43.142857142857146,9288.57142857143,0,10,276075,0,0,0,0,0,0
2024-10-29,0,1,23,41,36,11076,9155,49.0,6135.0,43.71428571428572,9378.42857142857,1,10,398736,0,0,0,0,0,0
2024-10-30,0,1,23,42,36,10144,8473,41.0,11076.0,42.57142857142857,9394.714285714286,2,10,365184,0,0,0,0,1,1
2024-10-31,0,1,23,45,40,9683,7923,42.0,10144.0,44.142857142857146,9617.285714285714,3,10,387320,0,0,0,0,0,0
2024-11-01,0,1,23,49,37,8566,7115,45.0,9683.0,42.71428571428572,9714.57142857143,4,11,316942,0,0,0,0,0,0
2024-11-02,0,1,23,45,39,5166,4608,49.0,8566.0,49.142857142857146,8690.0,5,11,201474,0,0,0,0,0,0
2024-11-03,0,1,23,37,26,7426,6442,45.0,5166.0,44.0,8313.714285714286,6,11,193076,0,0,0,0,0,0
2024-11-04,0,1,23,45,38,9202,7946,37.0,7426.0,43.42857142857143,8751.857142857143,0,11,349676,0,0,0,0,0,0
2024-11-05,0,1,23,29,23,14317,11585,45.0,9202.0,41.71428571428572,9214.857142857143,1,11,329291,0,0,0,0,0,0
2024-11-06,0,1,23,38,37,13258,10799,29.0,14317.0,41.142857142857146,9659.714285714286,2,11,490546,0,0,0,0,0,0
2024-11-07,0,1,23,52,47,11686,9644,38.0,13258.0,42.142857142857146,9945.857142857143,3,11,549242,0,0,0,0,0,0
2024-11-08,0,1,23,40,37,11464,9355,52.0,11686.0,40.85714285714285,10359.857142857143,4,11,424168,0,0,0,0,0,0
2024-11-09,0,1,23,52,48,10195,8366,40.0,11464.0,41.85714285714285,11078.285714285714,5,11,489360,0,0,0,0,0,0
2024-11-10,0,1,23,48,44,9182,7626,52.0,10195.0,43.42857142857143,11329.142857142857,6,11,404008,0,0,0,0,0,0
2024-11-11,0,1,23,61,60,8044,6921,48.0,9182.0,45.71428571428572,11163.714285714286,0,11,482640,0,0,1,0,0,1
2024-11-12,0,1,23,35,29,14558,11413,61.0,8044.0,46.57142857142857,11198.142857142857,1,11,422182,0,0,0,0,0,0
2024-11-13,0,1,23,52,45,15262,12000,35.0,14558.0,48.57142857142857,11484.42857142857,2,11,686790,0,0,0,0,0,0
2024-11-14,0,1,23,66,64,15047,12189,52.0,15262.0,50.57142857142857,11964.57142857143,3,11,963008,0,0,0,0,0,0
2024-11-15,0,1,23,56,45,10834,8992,66.0,15047.0,52.85714285714285,11874.57142857143,4,11,487530,0,0,0,0,1,1
2024-11-16,0,1,23,63,57,12135,9881,56.0,10834.0,54.42857142857143,12151.714285714286,5,11,691695,0,0,0,0,0,0
2024-11-17,0,1,23,56,54,5731,5016,63.0,12135.0,55.57142857142857,11658.714285714286,6,11,309474,0,0,0,0,0,0
2024-11-18,0,1,23,73,66,14167,11221,56.0,5731.0,57.285714285714285,12533.42857142857,0,11,935022,0,0,0,0,0,0
2024-11-19,0,1,23,63,58,13410,10875,73.0,14167.0,61.285714285714285,12369.42857142857,1,11,777780,0,0,0,0,0,0
2024-11-20,0,1,23,72,62,12599,10452,63.0,13410.0,64.14285714285714,11989.0,2,11,781138,0,0,0,0,0,0
2024-11-21,0,1,23,66,57,10321,8846,72.0,12599.0,64.14285714285714,11313.857142857143,3,11,588297,0,0,0,0,0,0
2024-11-22,0,1,23,48,44,10741,8994,66.0,10321.0,63.0,11300.57142857143,4,11,472604,0,0,0,0,0,0
2024-11-23,0,1,23,66,61,10254,8584,48.0,10741.0,63.42857142857143,11031.857142857143,5,11,625494,0,0,0,0,0,0
2024-11-24,0,1,23,45,40,9026,7671,66.0,10254.0,61.85714285714285,11502.57142857143,6,11,361040,0,0,0,0,0,0
2024-11-25,0,1,23,58,53,6177,5469,45.0,9026.0,59.71428571428572,10361.142857142857,0,11,327381,0,0,0,0,0,0
2024-11-26,0,1,23,45,41,9867,8435,58.0,6177.0,57.142857142857146,9855.0,1,11,404547,0,0,0,0,0,0
2024-11-27,0,1,23,59,52,11558,9661,45.0,9867.0,55.285714285714285,9706.285714285714,2,11,601016,0,0,0,0,0,0
2024-11-28,0,1,23,75,67,10742,9076,59.0,11558.0,56.57142857142857,9766.42857142857,3,11,719714,0,0,0,0,0,0
2024-11-29,0,1,23,53,47,9778,8241,75.0,10742.0,57.285714285714285,9628.857142857143,4,11,459566,0,0,0,0,0,0
2024-11-30,0,1,23,48,43,10563,8857,53.0,9778.0,54.71428571428572,9673.0,5,11,454209,0,0,0,1,1,1
2024-12-01,0,1,23,37,34,9766,8012,48.0,10563.0,53.57142857142857,9778.714285714286,6,12,332044,0,0,0,1,0,1
2024-12-02,0,1,23,36,30,6217,5111,37.0,9766.0,50.42857142857143,9784.42857142857,0,12,186510,0,0,0,1,0,1
2024-12-03,0,1,23,38,35,7290,5972,36.0,6217.0,49.42857142857143,9416.285714285714,1,12,255150,0,0,0,1,0,1
2024-12-04,0,1,23,45,44,6712,5564,38.0,7290.0,47.42857142857143,8724.0,2,12,295328,0,0,0,1,0,1
2024-12-05,0,1,23,38,30,9534,7574,45.0,6712.0,42.142857142857146,8551.42857142857,3,12,286020,0,0,0,1,0,1
2024-12-06,0,1,23,38,35,7664,6328,38.0,9534.0,40.0,8249.42857142857,4,12,268240,0,0,0,1,0,1
2024-12-07,0,1,23,34,30,7259,5894,38.0,7664.0,38.0,7777.428571428572,5,12,217770,0,0,0,1,0,1
2024-12-08,0,1,23,36,33,6714,5558,34.0,7259.0,37.85714285714285,7341.428571428572,6,12,221562,0,0,0,1,0,1
2024-12-09,0,1,23,36,30,6063,5163,36.0,6714.0,37.85714285714285,7319.428571428572,0,12,181890,0,0,0,1,0,1
2024-12-10,0,1,23,30,29,6745,5674,36.0,6063.0,36.71428571428572,7241.571428571428,1,12,195605,0,0,0,1,0,1
2024-12-11,0,1,23,41,36,8774,7226,30.0,6745.0,36.142857142857146,7536.142857142857,2,12,315864,0,0,0,1,0,1
2024-12-12,0,1,23,38,38,8507,7019,41.0,8774.0,36.142857142857146,7389.428571428572,3,12,323266,0,0,0,1,0,1
2024-12-13,0,1,23,49,44,10701,8362,38.0,8507.0,37.71428571428572,7823.285714285715,4,12,470844,0,0,0,1,0,1
2024-12-14,0,1,23,45,41,10750,8262,49.0,10701.0,39.285714285714285,8322.0,5,12,440750,0,0,0,1,0,1
2024-12-15,0,1,23,53,48,9388,7694,45.0,10750.0,41.71428571428572,8704.0,6,12,450624,0,0,0,1,1,1
2024-12-16,0,1,23,53,46,9881,8133,53.0,9388.0,44.142857142857146,9249.42857142857,0,12,454526,0,0,0,0,0,0
2024-12-17,0,1,23,49,45,9526,7723,53.0,9881.0,46.85714285714285,9646.714285714286,1,12,428670,0,0,0,0,0,0
2024-12-18,0,1,23,53,48,9260,7572,49.0,9526.0,48.57142857142857,9716.142857142857,2,12,444480,0,0,0,0,0,0
2024-12-19,0,1,23,48,44,10105,8229,53.0,9260.0,50.0,9944.42857142857,3,12,444620,0,0,0,0,0,0
2024-12-20,0,1,23,59,54,8632,7155,48.0,10105.0,51.42857142857143,9648.857142857143,4,12,466128,0,0,0,0,0,0
2024-12-21,0,1,23,63,57,7046,5969,59.0,8632.0,54.0,9119.714285714286,5,12,401622,0,0,0,0,0,0
2024-12-22,0,1,23,46,42,6955,5827,63.0,7046.0,53.0,8772.142857142857,6,12,292110,0,0,0,0,0,0
2024-12-23,0,1,23,47,44,6050,5173,46.0,6955.0,52.142857142857146,8224.857142857143,0,12,266200,0,0,0,0,0,0
2024-12-24,0,1,23,38,33,5140,4442,47.0,6050.0,50.57142857142857,7598.285714285715,1,12,169620,0,0,0,0,0,0
2024-12-26,0,1,23,45,38,5034,4394,38.0,5140.0,49.42857142857143,6994.571428571428,3,12,191292,0,0,0,0,0,0
2024-12-27,0,1,23,25,21,6109,5350,45.0,5034.0,46.142857142857146,6423.714285714285,4,12,128289,0,0,0,0,0,0
2024-12-28,0,1,23,34,29,7540,6255,25.0,6109.0,42.57142857142857,6267.714285714285,5,12,218660,0,0,0,0,0,0
2024-12-29,0,1,23,30,30,8716,7219,34.0,7540.0,37.85714285714285,6506.285714285715,6,12,261480,0,0,0,0,0,0
2024-12-30,0,1,23,56,43,6918,5850,30.0,8716.0,39.285714285714285,6501.0,0,12,297474,0,0,0,0,1,1
2024-12-31,0,1,23,39,34,5716,4928,56.0,6918.0,38.142857142857146,6453.285714285715,1,12,194344,0,0,0,0,0,0
