report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-10-17,0,0,24,59,54,12946,10169,51.0,12727.0,59.57142857142857,12730.57142857143,3,10,699084,0,0,0,0,0,0
2024-10-18,0,0,24,49,43,10754,8718,59.0,12946.0,60.71428571428572,12239.142857142857,4,10,462422,0,0,0,0,0,0
2024-10-19,0,0,24,52,46,9842,8013,49.0,10754.0,60.57142857142857,11365.57142857143,5,10,452732,0,0,0,0,0,0
2024-10-20,0,0,24,59,55,7415,6227,52.0,9842.0,61.0,10464.285714285714,6,10,407825,0,0,0,0,0,0
2024-10-21,0,0,24,64,49,7132,6018,59.0,7415.0,58.142857142857146,10285.714285714286,0,10,349468,0,0,0,0,0,0
2024-10-22,0,0,24,56,41,10762,8670,64.0,7132.0,55.71428571428572,10225.42857142857,1,10,441242,0,0,0,0,0,0
2024-10-23,0,0,24,54,44,9012,7356,56.0,10762.0,56.142857142857146,9694.714285714286,2,10,396528,0,0,0,0,0,0
2024-10-24,0,0,24,38,32,9198,7447,54.0,9012.0,53.142857142857146,9159.285714285714,3,10,294336,0,0,0,0,0,0
2024-10-25,0,0,24,46,38,6216,5302,38.0,9198.0,52.71428571428572,8511.0,4,10,236208,0,0,0,0,0,0
2024-10-26,0,0,24,0,0,11089,8898,46.0,6216.0,45.285714285714285,8689.142857142857,5,10,0,0,0,0,0,0,0
2024-10-27,0,0,24,65,55,8804,7303,0.0,11089.0,46.142857142857146,8887.57142857143,6,10,484220,0,0,0,0,0,0
2024-10-28,0,0,24,84,69,7021,5974,65.0,8804.0,49.0,8871.714285714286,0,10,484449,0,0,0,0,0,0
2024-10-29,0,0,24,59,50,11033,8776,84.0,7021.0,49.42857142857143,8910.42857142857,1,10,551650,0,0,0,0,0,0
2024-10-30,0,0,24,59,50,9099,7495,59.0,11033.0,50.142857142857146,8922.857142857143,2,10,454950,0,0,0,0,1,1
2024-10-31,0,0,24,55,47,8057,6574,59.0,9099.0,52.57142857142857,8759.857142857143,3,10,378679,0,0,0,0,0,0
2024-11-01,0,0,24,46,40,7903,6375,55.0,8057.0,52.57142857142857,9000.857142857143,4,11,316120,0,0,0,0,0,0
2024-11-02,0,0,24,39,33,3757,3286,46.0,7903.0,58.142857142857146,7953.428571428572,5,11,123981,0,0,0,0,0,0
2024-11-03,0,0,24,28,25,6394,5446,39.0,3757.0,52.85714285714285,7609.142857142857,6,11,159850,0,0,0,0,0,0
2024-11-04,0,0,24,42,38,7957,6733,28.0,6394.0,46.85714285714285,7742.857142857143,0,11,302366,0,0,0,0,0,0
2024-11-05,0,0,24,47,35,9935,8295,42.0,7957.0,45.142857142857146,7586.0,1,11,347725,0,0,0,0,0,0
2024-11-06,0,0,24,42,35,12082,9801,47.0,9935.0,42.71428571428572,8012.142857142857,2,11,422870,0,0,0,0,0,0
2024-11-07,0,0,24,60,49,11189,9007,42.0,12082.0,43.42857142857143,8459.57142857143,3,11,548261,0,0,0,0,0,0
2024-11-08,0,0,24,52,48,10389,8310,60.0,11189.0,44.285714285714285,8814.714285714286,4,11,498672,0,0,0,0,0,0
2024-11-09,0,0,24,50,46,9557,7632,52.0,10389.0,45.85714285714285,9643.285714285714,5,11,439622,0,0,0,0,0,0
2024-11-10,0,0,24,28,25,8564,6901,50.0,9557.0,45.85714285714285,9953.285714285714,6,11,214100,0,0,0,0,0,0
2024-11-11,0,0,24,76,67,7754,6441,28.0,8564.0,50.71428571428572,9924.285714285714,0,11,519518,0,0,1,0,0,1
2024-11-12,0,0,24,43,42,15657,11907,76.0,7754.0,50.142857142857146,10741.714285714286,1,11,657594,0,0,0,0,0,0
2024-11-13,0,0,24,69,61,15846,12261,43.0,15657.0,54.0,11279.42857142857,2,11,966606,0,0,0,0,0,0
2024-11-14,0,0,24,76,63,12780,10316,69.0,15846.0,56.285714285714285,11506.714285714286,3,11,805140,0,0,0,0,0,0
2024-11-15,0,0,24,100,90,11160,9031,76.0,12780.0,63.142857142857146,11616.857142857143,4,11,1004400,0,0,0,0,1,1
2024-11-16,0,0,24,49,47,9952,7959,100.0,11160.0,63.0,11673.285714285714,5,11,467744,0,0,0,0,0,0
2024-11-17,0,0,24,58,50,8647,6953,49.0,9952.0,67.28571428571429,11685.142857142857,6,11,432350,0,0,0,0,0,0
2024-11-18,0,0,24,74,62,11803,9291,58.0,8647.0,67.0,12263.57142857143,0,11,731786,0,0,0,0,0,0
2024-11-19,0,0,24,54,45,14362,11195,74.0,11803.0,68.57142857142857,12078.57142857143,1,11,646290,0,0,0,0,0,0
2024-11-20,0,0,24,75,64,11719,9627,54.0,14362.0,69.42857142857143,11489.0,2,11,750016,0,0,0,0,0,0
2024-11-21,0,0,24,58,50,9468,7931,75.0,11719.0,66.85714285714286,11015.857142857143,3,11,473400,0,0,0,0,0,0
2024-11-22,0,0,24,86,74,7890,6621,58.0,9468.0,64.85714285714286,10548.714285714286,4,11,583860,0,0,0,0,0,0
2024-11-23,0,0,24,56,47,8299,6860,86.0,7890.0,65.85714285714286,10312.57142857143,5,11,390053,0,0,0,0,0,0
2024-11-24,0,0,24,32,27,9094,7301,56.0,8299.0,62.142857142857146,10376.42857142857,6,11,245538,0,0,0,0,0,0
2024-11-25,0,0,24,66,54,6526,5473,32.0,9094.0,61.0,9622.57142857143,0,11,352404,0,0,0,0,0,0
2024-11-26,0,0,24,46,39,12729,10121,66.0,6526.0,59.85714285714285,9389.285714285714,1,11,496431,0,0,0,0,0,0
2024-11-27,0,0,24,56,46,13261,10530,46.0,12729.0,57.142857142857146,9609.57142857143,2,11,610006,0,0,0,0,0,0
2024-11-28,0,0,24,79,65,12846,10131,56.0,13261.0,60.142857142857146,10092.142857142857,3,11,834990,0,0,0,0,0,0
2024-11-29,0,0,24,63,55,12314,9749,79.0,12846.0,56.85714285714285,10724.142857142857,4,11,677270,0,0,0,0,0,0
2024-11-30,0,0,24,53,45,11328,8968,63.0,12314.0,56.42857142857143,11156.857142857143,5,11,509760,0,0,0,1,1,1
2024-12-01,0,0,24,44,41,9459,7573,53.0,11328.0,58.142857142857146,11209.0,6,12,387819,0,0,0,1,0,1
2024-12-02,0,0,24,50,42,11589,9185,44.0,9459.0,55.85714285714285,11932.285714285714,0,12,486738,0,0,0,1,0,1
2024-12-03,0,0,24,59,50,14120,11059,50.0,11589.0,57.71428571428572,12131.0,1,12,706000,0,0,0,1,0,1
2024-12-04,0,0,24,63,53,13374,10594,59.0,14120.0,58.71428571428572,12147.142857142857,2,12,708822,0,0,0,1,0,1
2024-12-05,0,0,24,63,56,15736,12062,63.0,13374.0,56.42857142857143,12560.0,3,12,881216,0,0,0,1,0,1
2024-12-06,0,0,24,64,53,15605,12001,63.0,15736.0,56.57142857142857,13030.142857142857,4,12,827065,0,0,0,1,0,1
2024-12-07,0,0,24,71,58,14180,11036,64.0,15605.0,59.142857142857146,13437.57142857143,5,12,822440,0,0,0,1,0,1
2024-12-08,0,0,24,42,38,9701,7737,71.0,14180.0,58.85714285714285,13472.142857142857,6,12,368638,0,0,0,1,0,1
2024-12-09,0,0,24,52,41,14766,11396,42.0,9701.0,59.142857142857146,13926.0,0,12,605406,0,0,0,1,0,1
2024-12-10,0,0,24,71,63,14546,11350,52.0,14766.0,60.85714285714285,13986.857142857143,1,12,916398,0,0,0,1,0,1
2024-12-11,0,0,24,81,67,15834,12172,71.0,14546.0,63.42857142857143,14338.285714285714,2,12,1060878,0,0,0,1,0,1
2024-12-12,0,0,24,75,65,15762,12276,81.0,15834.0,65.14285714285714,14342.0,3,12,1024530,0,0,0,1,0,1
2024-12-13,0,0,24,84,69,19040,14391,75.0,15762.0,68.0,14832.714285714286,4,12,1313760,0,0,0,1,0,1
2024-12-14,0,0,24,79,71,20568,15380,84.0,19040.0,69.14285714285714,15745.285714285714,5,12,1460328,0,0,0,1,0,1
2024-12-15,0,0,24,96,87,15507,12387,79.0,20568.0,76.85714285714286,16574.714285714286,6,12,1349109,0,0,0,1,1,1
2024-12-16,0,0,24,100,87,15931,12800,96.0,15507.0,83.71428571428571,16741.14285714286,0,12,1385997,0,0,0,0,0,0
2024-12-17,0,0,24,96,79,16330,12662,100.0,15931.0,87.28571428571429,16996.0,1,12,1290070,0,0,0,0,0,0
2024-12-18,0,0,24,93,84,16973,13172,96.0,16330.0,89.0,17158.714285714286,2,12,1425732,0,0,0,0,0,0
2024-12-19,0,0,24,77,73,16657,12860,93.0,16973.0,89.28571428571429,17286.571428571428,3,12,1215961,0,0,0,0,0,0
2024-12-20,0,0,24,89,78,16271,12551,77.0,16657.0,90.0,16891.0,4,12,1269138,0,0,0,0,0,0
2024-12-21,0,0,24,66,63,13812,10601,89.0,16271.0,88.14285714285714,15925.857142857143,5,12,870156,0,0,0,0,0,0
2024-12-22,0,0,24,57,53,9511,7657,66.0,13812.0,82.57142857142857,15069.285714285714,6,12,504083,0,0,0,0,0,0
2024-12-23,0,0,24,74,62,12236,9461,57.0,9511.0,78.85714285714286,14541.42857142857,0,12,758632,0,0,0,0,0,0
2024-12-24,0,0,24,36,30,7380,6178,74.0,12236.0,70.28571428571429,13262.857142857143,1,12,221400,0,0,0,0,0,0
2024-12-26,0,0,24,56,47,8580,6890,36.0,7380.0,65.0,12063.857142857143,3,12,403260,0,0,0,0,0,0
2024-12-27,0,0,24,47,41,15579,12226,56.0,8580.0,60.71428571428572,11909.857142857143,4,12,638739,0,0,0,0,0,0
2024-12-28,0,0,24,57,51,13715,10994,47.0,15579.0,56.142857142857146,11544.714285714286,5,12,699465,0,0,0,0,0,0
2024-12-29,0,0,24,58,50,14787,11671,57.0,13715.0,55.0,11684.0,6,12,739350,0,0,0,0,0,0
2024-12-30,0,0,24,72,67,11699,9629,58.0,14787.0,57.142857142857146,11996.57142857143,0,12,783833,0,0,0,0,1,1
2024-12-31,0,0,24,36,32,6992,6044,72.0,11699.0,51.71428571428572,11247.42857142857,1,12,223744,0,0,0,0,0,0
